Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
2.44_751.8294n,752.8366867000003,2.439083333,0.8366867000002003,True,True,0.5316480392446457,0.11859117275890073,True,False, 0um_Ce 250um_Ce insource,100.0,10698.691558444445,4.029330667059578,1.1480845523541563,,6.643856189774724
0.77_342.1171n,365.1062868,0.767066667,0.10628680000002078,True,True,0.015926979595484343,0.015480752529557313,True,False, 0um_Ce 250um_Ce Media insource,0.958859465085684,9956.343598777778,3.99809987593156,0.11583249741581032,,-0.06060871226246595
2.65_763.8268n,764.8341073,2.6526,0.8341073000000279,False,True,,,True,True, relfil,,,,,,
1.30_268.1048m/z,268.1048369,1.300983333,0.10483690000000934,True,True,0.10362870740398404,0.10974178014158294,True,True, Media,0.01,9324.996398777776,3.969648672760485,12.381253930124936,9.41746610277938,-6.643856189774724
2.50_795.7742m/z,795.7741774,2.50335,0.7741773999999849,True,True,0.1347522252744563,0.10662835563984273,True,True, 0um_Ce 250um_Ce,100.0,7190.798855444445,3.8567771406247786,1.0894703440466758,0.980595539008976,6.643856189774724
2.66_778.2862n,779.293459,2.65975,0.2934589999999844,True,True,0.5162484136339459,0.06042668559650925,True,False, 0um_Ce 250um_Ce insource,100.0,7089.699846222223,3.8506278490210404,3.5457054492275963,,6.643856189774724
3.92_166.0868m/z,166.0868186,3.918633333,0.08681859999998665,True,True,0.5040182464801314,0.0173348878765256,True,True, 0um_Ce 250um_Ce,100.0,7377.308550222223,3.867897947868927,6.568365794917067,5.417491324214368,6.643856189774724
4.12_466.0880n,467.09524810000005,4.118116667,0.09524810000004892,True,True,0.012602404512703395,0.0126907506084802,True,False, 0um_Ce 250um_Ce insource,100.0,6921.181658555554,3.8401802482109786,1.4731963520758962,,6.643856189774724
9.34_564.6443m/z,564.6442923,9.339116667,0.6442922999999611,True,False,,,True,True, Blanks,0.01,7218.225023999998,3.858430416814399,0.3810561667166077,,-6.643856189774724
2.32_205.0978m/z,205.09775180000003,2.318116667,0.09775180000002592,True,True,0.05246607212737295,0.052075844482708834,True,False, Media insource,0.01,7140.116866666667,3.853705320198175,12.206246665703453,,-6.643856189774724
0.72_203.9632n,226.9524236,0.7170833329999999,0.952423600000003,True,True,0.009277340697605269,0.009714604154777762,True,False, 0um_Ce 250um_Ce Media insource,1.4998919906652042,6026.727158222224,3.7800815305485984,7.540095378969998,,0.5848586139597448
4.11_1776.4112n,1777.418455,4.110983333,0.4184549999999945,True,True,0.0497515658650837,0.054462423748081454,True,True, 0um_Ce 250um_Ce,100.0,6456.491456388889,3.809996580678446,0.5802316328818882,0.5402057663650331,6.643856189774724
0.77_117.0796n,118.0868361,0.7742,0.0868360999999993,True,True,0.013042461162326687,0.012810377558667298,True,True, 0um_Ce 250um_Ce Media,1.0378467598342542,6088.232384525555,3.784491220863536,2.0442567630978976,1.7981394387546044,0.05359344259006122
4.62_889.2189m/z,889.2189437000003,4.623133333,0.2189437000001817,True,True,0.03238821138935846,0.02811554685119879,True,False, 0um_Ce 250um_Ce insource,100.0,5950.330768555556,3.774541108075733,0.900129907590616,,6.643856189774724
3.61_305.1027m/z,305.1027329,3.605833333,0.10273289999997813,True,True,0.02585946188165716,0.023917948803061032,True,False, 0um_Ce 250um_Ce insource,100.0,5861.353751888889,3.767997933266469,1.09065885660449,,6.643856189774724
4.12_180.0459n,383.0766594,4.118116667,0.07665939999998272,True,True,0.2672366861767527,0.020529152999277,True,False, 0um_Ce 250um_Ce insource,100.0,5849.494959222223,3.767118371058024,3.3538309967998434,,6.643856189774724
2.65_515.5487m/z,515.5486666,2.6526,0.5486666000000469,True,True,0.1473768021687578,0.1077481779392459,True,False, 0um_Ce Media insource,58.02747310913431,5075.972282111111,3.70551924191773,1.6859448677834696,,5.858664200888837
0.80_325.1430m/z,325.1430066000001,0.7956333329999999,0.14300660000009202,False,True,,,True,True, relfil,,,,,,
2.55_780.2995m/z,780.2995491,2.552633333,0.29954910000003565,True,True,0.21476082977834146,0.07304116900982137,True,False, 0um_Ce 250um_Ce insource,100.0,4591.917432333334,3.661994070373279,1.521929501349775,,6.643856189774724
2.28_229.1550m/z,229.154979,2.2824,0.1549789999999973,True,True,0.08779134637669216,0.07240759812941812,True,False, Media insource,0.01,5294.629014222223,3.7238355352233667,9.078903572590082,,-6.643856189774724
3.96_446.1218n,447.1290339,3.961483333,0.12903390000002446,True,True,0.03406173269324144,0.035687074507385494,True,False, 0um_Ce 250um_Ce insource,100.0,4709.685053,3.6729918658725333,1.1843837102814403,,6.643856189774724
2.64_245.1868m/z,245.1868425,2.638316667,0.1868425000000116,True,True,0.5006601371084306,0.11876730469381487,True,False, Media insource,0.01,5122.731302555556,3.709501576864477,8.915637557548372,,-6.643856189774724
0.77_504.1699n,527.159099,0.767066667,0.15909899999996924,True,True,0.017868930922357314,0.016621850341979584,True,True, 0um_Ce 250um_Ce Media,0.6982927796259948,5140.257852444444,3.710984905198579,3.3888642398853555,2.8829583092737927,-0.5180960396098973
3.42_401.0872m/z,401.0872196,3.420866667,0.08721960000002582,True,True,0.019540768099510112,0.02069421550406906,True,False, 0um_Ce 250um_Ce insource,100.0,4570.269341888889,3.6599417953103734,1.1025020156345449,,6.643856189774724
2.44_763.8280m/z,763.8280419,2.439083333,0.8280419000000165,False,True,,,True,True, relfil,,,,,,
4.12_908.1932m/z,908.1932188,4.118116667,0.1932187999999541,True,True,0.021016829301884973,0.018474503871139542,True,False, 0um_Ce 250um_Ce insource,100.0,4500.035427666667,3.653215932881916,0.906514381110064,,6.643856189774724
1.24_182.0821m/z,182.0820985,1.24385,0.08209850000000074,True,True,0.0878157411003029,0.07143198554179735,True,False, 0um_Ce 250um_Ce Media insource,0.014254364649136368,4932.221931666667,3.693042610001899,12.632370475457089,,-6.132452453407859
1.21_201.5936n,202.6009339,1.20815,0.6009339000000011,True,True,0.05970724869951384,0.029697193080194667,True,False, 0um_Ce 250um_Ce insource,100.0,4427.205653111111,3.6461296963490533,6.195059145713471,,6.643856189774724
4.62_422.1242n,445.1134652,4.623133333,0.11346520000000734,True,True,0.2365230489979657,0.03164909579326724,True,False, 0um_Ce 250um_Ce insource,100.0,4365.603446555556,3.6400442836419282,3.2698970308493136,,6.643856189774724
4.11_845.1923m/z,845.1922738,4.110983333,0.19227379999995264,True,True,0.27702523880577123,0.035626787677525106,True,False, 0um_Ce 250um_Ce insource,100.0,4306.877681888888,3.634162537693634,2.3458404454351305,,6.643856189774724
4.10_685.1325n,686.1397815,4.103833333,0.13978150000002645,True,True,0.02735873251509024,0.024890322340263882,True,True, 0um_Ce 250um_Ce,100.0,4254.784618777779,3.628877580579528,1.0824055416228031,0.9747421585195482,6.643856189774724
4.13_261.0473m/z,261.0473042,4.1324,0.04730419999998503,True,True,0.2559112047680526,0.013891892069926895,True,False, 0um_Ce 250um_Ce insource,100.0,4178.143711444445,3.6209833738955854,6.669931719110488,,6.643856189774724
3.96_226.0959n,227.1032097,3.961483333,0.10320970000000784,True,True,0.02219790122039211,0.023106671058965654,True,True, 0um_Ce 250um_Ce,100.0,4180.880479555556,3.621267752383844,0.7168957461542548,0.658903799176568,6.643856189774724
3.63_289.1080m/z,289.1079775,3.62725,0.10797750000000406,True,True,0.03507754170544824,0.02328300752899193,True,False, 0um_Ce 250um_Ce insource,100.0,3871.6681829999998,3.5878981295074417,1.3345245301539983,,6.643856189774724
4.62_290.0781n,581.1634047,4.623133333,0.16340470000000096,False,True,,,True,True, relfil,,,,,,
0.92_647.1981m/z,647.1980698,0.916316667,0.19806979999998475,True,True,0.019005942870793,0.017890093940766308,True,True, 0um_Ce 250um_Ce Media,1.2547076938868833,3519.5236910000012,3.546483892919277,6.087497445885655,5.042787710916173,0.3273513022651331
1.46_86.0969m/z,86.09693013,1.4645166669999998,0.09693013000000407,True,True,0.4730887243065012,0.021097127122081682,True,False, Media insource,0.01,4114.465304,3.6143134044060177,10.770676792759128,,-6.643856189774724
0.84_477.1769m/z,477.1769328,0.838483333,0.17693279999997458,True,True,0.1448296588576371,0.14898034548261554,True,False, Media insource,0.01,3984.590794,3.60038372722952,12.087593957080355,,-6.643856189774724
4.11_1130.2460m/z,1130.245974,4.110983333,0.2459739999999329,True,True,0.03126757121659799,0.030108458218699743,True,False, 0um_Ce 250um_Ce insource,100.0,3490.8509507777776,3.5429313060938568,0.79435081617138,,6.643856189774724
0.64_270.9272m/z,270.927202,0.639233333,0.9272020000000224,True,True,0.7419168361014622,0.4619420030430522,False,False, 250um_Ce cv insource,1.952797713785433,3335.0358848077776,3.5231005112631086,0.19712835051736685,,0.9655425112147294
2.94_209.1052n,210.112519,2.944283333,0.11251899999999182,True,True,0.02544470752042998,0.019267729965976074,True,False, 0um_Ce 250um_Ce Media insource,5.195533290023851,3136.276765524445,3.4964143806821637,3.2903292756282534,,2.3772718406377797
4.62_340.0949m/z,340.0948663000001,4.623133333,0.094866300000092,True,True,0.01979426196283225,0.017268894100524467,True,False, 0um_Ce 250um_Ce insource,100.0,3070.5946782222222,3.487222492890812,1.3810277816367331,,6.643856189774724
4.45_447.1291m/z,447.1290622,4.4453,0.12906220000002122,True,True,0.3314535981665945,0.05199784750495195,True,False, 0um_Ce 250um_Ce insource,100.0,2895.1680783333336,3.4616737816640715,3.67427321836386,,6.643856189774724
2.44_514.8771m/z,514.8771178999998,2.439083333,0.8771178999998028,True,True,0.1136749462834324,0.07824027634304405,True,False, 0um_Ce 250um_Ce Media insource,34.587471144539286,2975.392991444444,3.473544335692772,1.248715853990934,,5.112177630118763
4.11_461.5800n,462.58733110000014,4.110983333,0.5873311000001422,True,True,0.02478677918699008,0.024557826087808377,True,False, 0um_Ce 250um_Ce insource,100.0,2952.466995222222,3.4701850514598176,1.3681057984774196,,6.643856189774724
0.72_339.9382n,362.9273802,0.7170833329999999,0.927380200000016,True,True,0.017717850738305986,0.01776757043939828,True,False, 0um_Ce 250um_Ce Media insource,1.7899558413734409,2695.7691392222227,3.4306826972642974,6.915428367311885,,0.839923996306637
2.41_230.1633n,231.1706189,2.410366667,0.1706188999999938,True,True,0.3213582031310052,0.13876802737629065,True,False, Media insource,0.01,2990.037636333333,3.4756766549294515,11.171429699134992,,-6.643856189774724
8.02_1530.1628m/z,1530.162769,8.023266667,0.1627690000000257,True,True,0.5649773932328299,0.5207409562246225,False,True, Media cv,0.01,2986.8120947444445,3.475207901284227,0.9862790053696052,,-6.643856189774724
2.39_457.2531m/z,457.25310650000006,2.38895,0.2531065000000581,True,True,0.10476627421912676,0.0762507349466671,True,False, 0um_Ce 250um_Ce Media insource,0.021207454788641545,2920.2313695555554,3.465417261907509,9.459315806133963,,-5.5592847034720885
0.81_210.1507m/z,210.1507495,0.809916667,0.1507494999999892,False,True,,,True,True, relfil,,,,,,
2.23_414.2244m/z,414.224392,2.232416667,0.22439200000002305,True,True,0.04849828337740733,0.02334226558525245,True,False, 0um_Ce 250um_Ce Media insource,0.1182898303963262,2761.530504777778,3.4411498449464384,8.129629096704505,,-3.0796020471390295
3.50_607.1365n,608.1437482000001,3.499416667,0.14374820000011826,True,True,0.036514390053289006,0.02671985862073558,True,False, 0um_Ce 250um_Ce insource,100.0,2353.664014333333,3.3717444673709047,0.6106870143198957,,6.643856189774724
0.76_666.2218n,689.2110064,0.759916667,0.21100639999997384,True,True,0.039706997479952134,0.038010093979478,True,True, 0um_Ce 250um_Ce Media,0.8981882102023776,2255.858283111111,3.353311813043558,2.007493454353209,1.7704328360342259,-0.15491030974849454
4.11_1352.3005m/z,1352.30049,4.110983333,0.30049000000008164,True,True,0.4571212465537292,0.03476574982820228,True,True, 0um_Ce 250um_Ce,100.0,20777.158508333334,4.317586153012712,1.8624494868910797,1.6499407635288663,6.643856189774724
2.15_472.2391m/z,472.2390528,2.147433333,0.2390528000000245,True,True,0.06556684326877812,0.06252190892934388,True,False, 0um_Ce 250um_Ce Media insource,0.04628370752952009,2356.8954323333332,3.3723403147398434,8.286775634523313,,-4.433351754451746
0.63_311.9542m/z,311.9542302,0.632083333,0.9542301999999836,True,True,0.04848001547256822,0.05774580231758448,True,True, 250um_Ce,,2116.028789444445,3.325521572158897,,9.41746610277938,
1.73_254.1616m/z,254.161649,1.7275,0.16164900000001126,True,True,0.02002940204795573,0.01921954158576197,True,True, 0um_Ce 250um_Ce Media,1.1019509736432065,2001.1999005555554,3.301290472630233,3.5274903252380496,2.9950662620514823,0.14006003910398518
0.72_271.9508n,566.8903117000001,0.7170833329999999,0.8903117000000975,True,True,0.019992001960910808,0.021307973525168455,True,True, 0um_Ce 250um_Ce Media,1.7439445610576585,1988.9258516666669,3.2986185926708105,7.304301888884094,6.003271893220112,0.8023541784414125
2.30_231.1705m/z,231.1704879,2.2966833330000003,0.1704879000000119,True,True,0.8390798395127058,0.8333633927876662,False,False, Media cv insource,0.01,2305.223786777778,3.3627130922614934,10.397084974355623,,-6.643856189774724
2.66_798.2693m/z,798.2693081,2.65975,0.2693080999999893,True,True,0.04245268619973283,0.03838309909595641,True,True, 0um_Ce 250um_Ce,100.0,1916.4668075555555,3.2825013018474563,1.2118916789014165,1.0875818989300596,6.643856189774724
5.01_1107.0524m/z,1107.052414,5.014483333,0.05241399999999885,True,True,0.03125354286159353,0.03263420033994063,True,False, 0um_Ce 250um_Ce insource,100.0,1907.1969854444449,3.2803955516057184,2.567909148327916,,6.643856189774724
0.92_438.1258m/z,438.12579360000007,0.923466667,0.12579360000006545,True,True,0.015355130398574847,0.01469259539601092,True,True, 0um_Ce 250um_Ce Media,1.0078862328523492,1903.5370192222226,3.2795613272168964,0.3490465832488019,0.3322020266010721,0.011332800978002537
2.46_263.1395m/z,263.1394721,2.4605,0.13947209999997767,True,True,0.05867363688905066,0.044107319394370216,True,False, 0um_Ce 250um_Ce Media insource,0.02311442133080616,2219.0104511111113,3.346159347680046,10.433718624151844,,-5.4350629445976395
2.22_247.1295m/z,247.1295325,2.218133333,0.1295325000000105,False,True,,,True,True, relfil,,,,,,
3.96_284.0685m/z,284.0684892,3.961483333,0.0684891999999877,True,True,0.017752466479264203,0.019054988371317527,True,False, 0um_Ce 250um_Ce insource,100.0,1982.532356333333,3.297220284041268,1.5007150237022808,,6.643856189774724
3.11_235.0972m/z,235.0971572,3.108066667,0.09715719999999806,True,True,0.031106668759099787,0.02543100980420656,True,True, 0um_Ce 250um_Ce,100.0,1968.201806333333,3.2940696260483926,1.608135459232679,1.4310990540326851,6.643856189774724
0.94_165.5441m/z,165.5440594,0.93775,0.544059400000009,True,True,0.011699632182297477,0.011324468868178807,True,True, 0um_Ce 250um_Ce Media,1.03843571279339,1819.8455296666666,3.260034526193618,0.5071109350424848,0.4742721388644526,0.054411904959659425
4.69_328.1421m/z,328.14205489999995,4.6874,0.14205489999994825,True,True,0.02796983602501248,0.023767370759266528,True,False, 0um_Ce 250um_Ce insource,100.0,1722.0514997777775,3.236046135349264,1.4595982173400646,,6.643856189774724
0.81_210.2631m/z,210.26308,0.809916667,0.2630800000000022,False,True,,,True,True, relfil,,,,,,
4.12_484.6006m/z,484.6005848,4.118116667,0.6005847999999787,True,True,0.02356741525703664,0.023954391717382503,True,False, 0um_Ce 250um_Ce insource,100.0,1812.1521485555552,3.2581946582989065,1.3050530157281508,,6.643856189774724
2.66_790.2842m/z,790.2842297999997,2.65975,0.2842297999998209,True,True,0.28646079643960626,0.04907436752527928,True,False, 0um_Ce 250um_Ce insource,100.0,1707.9740376666668,3.232481264840223,3.501841320394316,,6.643856189774724
0.93_332.5823n,333.5895974,0.9306,0.5895974000000024,True,True,0.021211027228311474,0.02062346397063249,True,True, 0um_Ce 250um_Ce Media,1.2165361623264146,1693.3608106666668,3.228749504704469,5.3836590106669115,4.472949626804776,0.2827792059595038
2.82_279.1712m/z,279.1711725,2.823583333,0.1711725000000115,True,True,0.25775264766524075,0.13313891975675918,True,True, 250um_Ce Media,0.01,1978.7762582222226,3.2963966909659788,10.214138651551107,8.095448864219808,-6.643856189774724
0.92_542.6624m/z,542.6624271000002,0.916316667,0.6624271000001727,True,True,0.02037324529682983,0.0195067293933184,True,True, 0um_Ce 250um_Ce Media,1.021181247819619,1662.167681777778,3.220674833886976,0.5467960395500547,0.5098649211541918,0.030238950568170362
1.46_293.1483n,294.1555709,1.457383333,0.15557089999998652,True,True,0.02787349444921331,0.0259319198101056,True,True, 0um_Ce 250um_Ce Media,0.8604440639864288,1915.6364933333327,3.2823131018631204,1.6164906130196717,1.4373200783069917,-0.21684668673852442
4.62_1139.3357m/z,1139.335673,4.623133333,0.3356730000000425,False,True,,,True,True, relfil,,,,,,
0.72_475.9133n,498.9025541,0.7170833329999999,0.9025540999999748,True,True,0.02209649883962649,0.020314862908969868,True,False, 0um_Ce 250um_Ce Media insource,1.851695352935756,1638.3770024444445,3.214413843237648,7.2155075404855635,,0.8888467611457322
1.88_160.5911n,322.1827852,1.8839,0.18278520000001208,True,True,0.09169881318778976,0.07184586748512753,True,False, 0um_Ce 250um_Ce Media insource,0.017155673638465086,1905.847097333333,3.280088055038877,9.786385844003114,,-5.86517041358524
4.10_507.1151n,508.1223541,4.103833333,0.12235409999999547,True,True,0.020194333540399883,0.02447972391693684,True,True, 0um_Ce 250um_Ce,100.0,1668.1526605555555,3.2222357924666434,2.054013932479579,1.8053934629824815,6.643856189774724
3.72_322.1060n,345.095237,3.719383333,0.09523699999999737,False,True,,,True,True, relfil,,,,,,
4.62_319.5808m/z,319.5807783,4.623133333,0.5807783000000201,True,True,0.017767666511849606,0.016483895312040427,True,False, 0um_Ce 250um_Ce insource,100.0,1684.45483888,3.2264593718097894,1.3763317372003785,,6.643856189774724
2.54_245.1869m/z,245.1869001,2.53835,0.1869001000000025,True,True,0.8780850772079817,0.8835392071172995,False,False, Media cv insource,0.01,1757.6511062222226,3.244932671829853,11.039707386003784,,-6.643856189774724
0.63_153.9915m/z,153.9914967,0.632083333,0.991496699999999,True,True,0.014893452038235716,0.017187939918113286,True,False, 250um_Ce insource,,1570.1601053333334,3.1959439385988024,,,
2.15_233.1501m/z,233.1501205,2.147433333,0.1501205000000141,True,True,0.5263756715498399,0.0590596216214409,True,False, Media insource,0.01,1714.4400197777775,3.2341222957879725,10.008741220552247,,-6.643856189774724
0.91_751.7341m/z,751.7340606,0.909183333,0.7340606000000207,True,True,0.02330531211482029,0.019417783018612092,True,True, 0um_Ce 250um_Ce Media,1.5617172771836532,1460.7690592222225,3.164581561428337,5.556620115157484,4.622216065497138,0.6431333012884421
2.66_772.8156m/z,772.8155541,2.65975,0.8155540999999857,True,True,0.3771800980429909,0.2761949568027196,False,False, 0um_Ce 250um_Ce cv insource,100.0,1464.856224022222,3.165795000677853,1.403072016614192,,6.643856189774724
0.80_457.1067m/z,457.1066851,0.802766667,0.10668509999999287,True,True,0.035453745133317616,0.035004810955430066,True,True, 0um_Ce 250um_Ce Media,0.8891870046012142,1633.613208888889,3.2131492363272893,2.5713247604546363,2.2266302637358244,-0.16944123124399008
0.77_400.0756n,423.0647795,0.767066667,0.06477949999998599,True,True,0.021414780127278682,0.016428844309948332,True,False, 0um_Ce 250um_Ce Media insource,2.8404217506252625,1435.0446759999998,3.1568654217935297,3.5551837138326823,,1.5061051594345067
0.80_248.0360m/z,248.03597,0.7956333329999999,0.035969999999991835,True,True,0.03464531656226933,0.032364921873139885,True,True, 0um_Ce 250um_Ce Media,0.7380078136931412,1673.0862925555555,3.2235183410904487,4.9663969364080405,4.154897453445542,-0.4382920039178562
0.77_828.2744n,851.2638925000001,0.767066667,0.2638925000001109,True,True,0.02698953554490334,0.02614456018012224,True,False, 0um_Ce 250um_Ce Media insource,0.3688986095830421,1657.7723027777774,3.2195248793879463,6.181207618646416,,-1.438703743510988
2.19_231.1704m/z,231.1704455,2.190283333,0.17044549999999958,True,True,0.8749328957728011,0.8793274231148337,False,False, Media cv insource,0.01,1635.4300078888884,3.213631962194976,10.658996283517313,,-6.643856189774724
2.17_270.1928m/z,270.1927667,2.16885,0.19276669999999285,True,True,0.02047619539956454,0.0193835537763112,True,False, 0um_Ce 250um_Ce Media insource,0.7495271263643444,1628.218226111111,3.2117126118826604,4.948187199947462,,-0.4159474027540756
3.46_463.1240m/z,463.1239987,3.463716667,0.12399870000001555,True,True,0.040134401367065864,0.039654639663323665,True,False, 0um_Ce 250um_Ce insource,100.0,1386.3415211111112,3.1418702306100763,1.6336118243501578,,6.643856189774724
1.98_328.1444m/z,328.1443718999999,1.983883333,0.1443718999998964,True,True,0.035413267939260085,0.03216068711957897,True,False, 0um_Ce 250um_Ce Media insource,0.2901471712587575,1609.055099777778,3.206570916143605,8.177027300901875,,-1.7851432312411613
2.60_121.0924n,265.1548442,2.595483333,0.15484420000001364,False,True,,,True,True, relfil,,,,,,
0.81_419.2518m/z,419.2518289,0.809916667,0.2518289000000209,True,True,0.09710637037273792,0.10177731207859034,True,True, 0um_Ce 250um_Ce Media,1.2391700170461997,3246.1171219333337,3.5113641853890787,1.5180009960604182,1.3515037037603759,0.3093741422177911
4.13_290.0572n,313.0714736,4.12525,0.07147359999999026,True,True,0.04378598890806131,0.041418760313432085,True,False, 0um_Ce 250um_Ce insource,100.0,1402.5487903333335,3.146917977952425,1.1130079247366431,,6.643856189774724
4.11_341.0665m/z,341.0664682000001,4.110983333,0.06646820000008803,True,True,0.03492356600046217,0.03706270458590463,True,False, 0um_Ce 250um_Ce insource,100.0,1392.122154,3.143677344815176,1.1158840294758736,,6.643856189774724
4.11_295.0608m/z,295.0608364,4.110983333,0.06083640000002787,True,True,0.040136052679327995,0.033896232617992614,True,False, 0um_Ce 250um_Ce insource,100.0,1767.8077451111112,3.2474350322961785,1.027114285530601,,6.643856189774724
0.71_634.8772m/z,634.8771666,0.7099333329999999,0.8771666000000096,True,True,0.020521896193036352,0.017891589129932137,True,False, 0um_Ce 250um_Ce Media insource,2.0574893096846445,1253.4304686666667,3.098100247419142,7.649088057680662,,1.0408849347027862
1.91_217.1553m/z,217.15529280000004,1.905333333,0.15529280000004064,False,True,,,True,True, relfil,,,,,,
3.60_322.1057n,345.0949405,3.5987,0.09494050000000698,False,True,,,True,True, relfil,,,,,,
2.20_499.2712m/z,499.2711508,2.20385,0.2711507999999867,True,True,0.20918061561695966,0.19963416117799285,True,True, 0um_Ce 250um_Ce Media,0.018854605214414427,1438.5538552222222,3.1579261252378283,9.592730532767314,7.670335390579983,-5.728939246729212
2.09_242.1868m/z,242.1867752,2.090283333,0.1867751999999996,True,True,0.023051729369598727,0.019433593415222945,True,True, 0um_Ce 250um_Ce Media,0.8130170125006554,1424.027598,3.15351840611472,4.26390483045048,3.571958609641424,-0.298642553665122
1.97_490.2093m/z,490.209329,1.9696,0.2093290000000252,True,True,0.05627364594599052,0.06361115560645438,True,True, 0um_Ce 250um_Ce Media,0.2310827478894558,1416.4366848888887,3.1511971662070115,8.340784003650299,6.757207418016349,-2.113518539380398
0.79_412.1259m/z,412.1259431,0.788483333,0.12594309999997222,True,True,0.06887045893219157,0.0590992253821234,True,True, 0um_Ce 250um_Ce Media,0.11927743100128678,1409.7996525555554,3.1491573992002038,6.48919817225878,5.370508384927481,-3.0676070046015274
2.15_203.1395m/z,203.1395289,2.154566667,0.13952889999998774,True,True,0.6674584556226594,0.2556763262793141,False,False, Media cv insource,0.01,1390.3428241111112,3.1431218997234,11.239020938330224,,-6.643856189774724
4.11_427.1027m/z,427.1026823,4.110983333,0.10268230000002633,True,True,0.026406899274746255,0.025350293179230567,True,False, 0um_Ce 250um_Ce insource,100.0,1249.2684500000005,3.0966557721022347,1.0026492195365628,,6.643856189774724
4.11_664.1259m/z,664.1259491000002,4.110983333,0.12594910000018444,True,True,0.02698604540565844,0.0298279341416247,True,True, 0um_Ce 250um_Ce,100.0,1225.7878638888888,3.088415317234578,1.1163687016512722,1.0034939489504977,6.643856189774724
4.10_281.5609m/z,281.5608716,4.0967,0.5608715999999845,True,True,0.02030853523059404,0.024386121322035083,True,True, 0um_Ce 250um_Ce,100.0,1221.0451696666667,3.086731729935167,2.359139384355256,2.0524236451368174,6.643856189774724
5.14_395.1131m/z,395.113142,5.135166667,0.11314199999998208,True,True,0.038965218913555255,0.03664695342357496,True,True, 0um_Ce 250um_Ce,100.0,1155.7806508666665,3.0628754195885963,0.9581108933925429,0.8641412740263157,6.643856189774724
2.82_242.1276n,243.1348669,2.816433333,0.13486689999999155,True,True,0.3884572578012702,0.23161415971691465,False,False, Media cv insource,0.01,1305.3317646666667,3.115720906503608,10.636697681233356,,-6.643856189774724
2.05_378.1799m/z,378.1798599,2.054583333,0.17985989999999674,True,True,0.04356035326057574,0.02598629716861003,True,False, 0um_Ce 250um_Ce Media insource,0.116128384475814,1294.1563936666666,3.1119867622695336,9.983699203862964,,-3.1062074513875517
2.37_429.2484m/z,429.2484012,2.374533333,0.2484011999999893,True,True,0.09337648692803316,0.08683401516337362,True,True, 0um_Ce 250um_Ce Media,0.033274548997203134,1292.5062122222225,3.1114326391372367,7.7839353719378845,6.351626461634583,-4.909437077774536
2.01_121.0808n,144.08082819999996,2.0053,0.0808281999999565,True,True,0.04121721573061386,0.04116264016480616,True,True, 0um_Ce 250um_Ce Media,0.07442971458662719,1268.9546774444443,3.103446110914808,10.601162130953606,8.336344307944069,-3.7479774860716066
4.11_355.0818m/z,355.0818247,4.110983333,0.08182470000002695,True,True,0.03242292934219999,0.029517391585656975,True,False, 0um_Ce 250um_Ce insource,100.0,1104.6103226333332,3.0432090974081616,1.301874290988941,,6.643856189774724
2.65_377.1471m/z,377.1471475,2.6526,0.14714750000001686,True,True,0.05337686671354888,0.045402631966556084,True,True, 0um_Ce 250um_Ce Media,2.6437451582916602,1037.5401190666666,3.0160048987840407,3.4883046404869065,2.9654258952065686,1.4025831161087075
1.46_276.1451m/z,276.1451351,1.4645166669999998,0.1451351000000045,True,True,0.02880556933091595,0.026722175934470214,True,True, 0um_Ce 250um_Ce Media,0.7074753765017006,1205.1679445555558,3.0810475716506893,3.050802030340166,2.606842196770329,-0.49924815869843825
2.06_281.1510m/z,281.15099239999995,2.0617333330000003,0.15099239999995007,True,True,0.09150560886803856,0.06880300242975823,True,False, 0um_Ce 250um_Ce Media insource,0.039778620034710034,1203.7637877777775,3.080541274522218,9.022103626268137,,-4.651862961456581
2.65_520.8740m/z,520.8739833000002,2.6526,0.8739833000001909,True,True,0.4968628068198475,0.1278552481398756,True,False, 0um_Ce Media insource,32.767733395078785,1024.881326211111,3.0106735801669067,1.5091795023857677,,5.0342039773263645
2.68_725.3339m/z,725.3339419,2.681166667,0.33394190000001345,True,True,0.7605151515798316,0.4961446976361117,False,False, 0um_Ce cv insource,100.0,1021.1551106888887,3.0090917152503063,1.4028325151819634,,6.643856189774724
2.44_771.8092m/z,771.8091892000001,2.439083333,0.8091892000001053,True,True,0.5421080958242167,0.09369683184844428,True,True, 0um_Ce 250um_Ce,100.0,1003.3696343444444,3.0014609535422427,1.7024569633164568,1.5102305810153585,6.643856189774724
0.81_210.4740m/z,210.4739822,0.809916667,0.4739821999999947,False,True,,,True,True, relfil,,,,,,
2.50_472.2693m/z,472.2693203,2.50335,0.26932030000000395,True,True,0.2566067209348938,0.13324673558247074,True,True, 250um_Ce Media,0.01,1178.7270736666667,3.0714132587660536,10.475368719288015,8.289732142326104,-6.643856189774724
4.11_365.0662m/z,365.0661657,4.110983333,0.0661656999999991,True,True,0.03449162653127171,0.031931233844115184,True,False, 0um_Ce 250um_Ce insource,100.0,1060.0771674777775,3.025337480538318,1.083848653773354,,6.643856189774724
2.85_745.8468m/z,745.8468212,2.85215,0.8468212000000221,True,True,0.09020867768339684,0.08206359808447163,True,False, 0um_Ce 250um_Ce insource,100.0,1052.1031610555553,3.022058325445688,0.8314352464310899,,6.643856189774724
