,,,,average
0.95_226.0589m/z,226.0588748,0.952183333,Media,18.31566245777778
0.95_254.0447m/z,254.0446863,0.952183333,0um_Ce,71.33812962
0.95_254.0447m/z,254.0446863,0.952183333,250um_Ce,71.58801683777777
0.95_254.0447m/z,254.0446863,0.952183333,Blanks,0.0
0.95_254.0447m/z,254.0446863,0.952183333,Media,38.31675599333334
0.95_270.0624m/z,270.0624165,0.952183333,0um_Ce,11.110049055888888
0.95_270.0624m/z,270.0624165,0.952183333,250um_Ce,8.049204738111111
0.95_270.0624m/z,270.0624165,0.952183333,Blanks,0.0
0.95_270.0624m/z,270.0624165,0.952183333,Media,1.237012927888889
0.96_124.5212n,272.0626396,0.959316667,0um_Ce,13.296206690555557
0.96_124.5212n,272.0626396,0.959316667,250um_Ce,15.340674524444443
0.96_124.5212n,272.0626396,0.959316667,Blanks,0.0
0.96_124.5212n,272.0626396,0.959316667,Media,21.901853293333332
0.96_202.5471m/z,202.5471234,0.959316667,0um_Ce,17.629826221111113
0.96_202.5471m/z,202.5471234,0.959316667,250um_Ce,17.742308672222222
0.96_202.5471m/z,202.5471234,0.959316667,Blanks,0.0
0.96_202.5471m/z,202.5471234,0.959316667,Media,7.5510764632222225
0.97_130.5258m/z,130.5258011,0.966466667,0um_Ce,4.083814419111111
0.97_130.5258m/z,130.5258011,0.966466667,250um_Ce,0.0
0.97_130.5258m/z,130.5258011,0.966466667,Blanks,0.0
0.97_130.5258m/z,130.5258011,0.966466667,Media,46.91235069444445
0.97_153.9917m/z,153.9917178,0.9736,0um_Ce,0.0
0.97_153.9917m/z,153.9917178,0.9736,250um_Ce,109.7165310111111
0.97_153.9917m/z,153.9917178,0.9736,Blanks,0.0
0.97_153.9917m/z,153.9917178,0.9736,Media,0.036402946
0.97_173.0363n,347.0959588,0.966466667,0um_Ce,114.55522478555555
0.97_173.0363n,347.0959588,0.966466667,250um_Ce,86.54075239222222
0.97_173.0363n,347.0959588,0.966466667,Blanks,0.0
0.97_173.0363n,347.0959588,0.966466667,Media,63.696165063333325
0.97_213.0195m/z,213.0195171,0.9736,0um_Ce,70.91151303666668
0.97_213.0195m/z,213.0195171,0.9736,250um_Ce,42.23755476444445
0.97_213.0195m/z,213.0195171,0.9736,Blanks,16.08156842
0.97_213.0195m/z,213.0195171,0.9736,Media,61.28923564333334
0.97_216.0191m/z,216.0190606,0.9736,0um_Ce,43.45614598444445
0.97_216.0191m/z,216.0190606,0.9736,250um_Ce,0.07304570655555556
0.97_216.0191m/z,216.0190606,0.9736,Blanks,0.0
0.97_216.0191m/z,216.0190606,0.9736,Media,0.5878325762222222
0.97_270.9276m/z,270.9276008,0.966466667,0um_Ce,0.0
0.97_270.9276m/z,270.9276008,0.966466667,250um_Ce,297.5279187666667
0.97_270.9276m/z,270.9276008,0.966466667,Blanks,0.0
0.97_270.9276m/z,270.9276008,0.966466667,Media,0.0
0.97_311.9545m/z,311.9544702,0.9736,0um_Ce,0.0
0.97_311.9545m/z,311.9544702,0.9736,250um_Ce,166.3528868888889
0.97_311.9545m/z,311.9544702,0.9736,Blanks,0.0
0.97_311.9545m/z,311.9544702,0.9736,Media,0.0
0.97_346.0103m/z,346.010326,0.9736,0um_Ce,0.0
0.97_346.0103m/z,346.010326,0.9736,250um_Ce,25.68882671222222
0.97_346.0103m/z,346.010326,0.9736,Blanks,0.0
0.97_346.0103m/z,346.010326,0.9736,Media,0.0
0.98_142.0341m/z,142.034073,0.980733333,0um_Ce,36.37594503111111
0.98_142.0341m/z,142.034073,0.980733333,250um_Ce,61.877029216666664
0.98_142.0341m/z,142.034073,0.980733333,Blanks,9.878631592333333
0.98_142.0341m/z,142.034073,0.980733333,Media,35.05044797
0.98_185.0421m/z,185.0420517,0.980733333,0um_Ce,28.096053941111112
0.98_185.0421m/z,185.0420517,0.980733333,250um_Ce,37.35466787111111
0.98_185.0421m/z,185.0420517,0.980733333,Blanks,0.0
0.98_185.0421m/z,185.0420517,0.980733333,Media,19.845508650000003
0.99_151.0374m/z,151.0374272,0.987883333,0um_Ce,96.97278443111111
0.99_151.0374m/z,151.0374272,0.987883333,250um_Ce,73.01474992333334
0.99_151.0374m/z,151.0374272,0.987883333,Blanks,44.36513524666666
0.99_151.0374m/z,151.0374272,0.987883333,Media,196.0562712666667
1.00_102.0344m/z,102.0343982,1.002166667,0um_Ce,457.03070437777774
1.00_102.0344m/z,102.0343982,1.002166667,250um_Ce,461.2663998333333
1.00_102.0344m/z,102.0343982,1.002166667,Blanks,962.9792661333335
1.00_102.0344m/z,102.0343982,1.002166667,Media,440.52034846666675
1.01_81.5211m/z,81.52107991,1.0093,0um_Ce,1209.0537497777777
1.01_81.5211m/z,81.52107991,1.0093,250um_Ce,1240.1244716666668
1.01_81.5211m/z,81.52107991,1.0093,Blanks,2117.811662
1.01_81.5211m/z,81.52107991,1.0093,Media,1128.7554812222222
1.02_61.0077m/z,61.00768398,1.01645,0um_Ce,136.36495055555557
1.02_61.0077m/z,61.00768398,1.01645,250um_Ce,139.98410985555554
1.02_61.0077m/z,61.00768398,1.01645,Blanks,149.61241131666668
1.02_61.0077m/z,61.00768398,1.01645,Media,130.82382925555555
1.05_365.1066m/z,365.106628,1.05145,0um_Ce,9.37062610777778
1.05_365.1066m/z,365.106628,1.05145,250um_Ce,0.0
1.05_365.1066m/z,365.106628,1.05145,Blanks,0.0
1.05_365.1066m/z,365.106628,1.05145,Media,20.23658787111111
1.05_97.9919m/z,97.99191744,1.05145,0um_Ce,117.58296089
1.05_97.9919m/z,97.99191744,1.05145,250um_Ce,113.63079810666666
1.05_97.9919m/z,97.99191744,1.05145,Blanks,268.8280565
1.05_97.9919m/z,97.99191744,1.05145,Media,206.39436835555554
1.06_139.0186m/z,139.0186055,1.058583333,0um_Ce,129.25184331111112
1.06_139.0186m/z,139.0186055,1.058583333,250um_Ce,116.09611235444443
1.06_139.0186m/z,139.0186055,1.058583333,Blanks,189.26933913333332
1.06_139.0186m/z,139.0186055,1.058583333,Media,139.76849534444443
1.17_1108.4143m/z,1108.414295,1.1657,0um_Ce,0.0
1.17_1108.4143m/z,1108.414295,1.1657,250um_Ce,0.0
1.17_1108.4143m/z,1108.414295,1.1657,Blanks,0.0
1.17_1108.4143m/z,1108.414295,1.1657,Media,27.372755453333337
1.17_1153.3868m/z,1153.386757,1.1657,0um_Ce,3.6713053387777776
1.17_1153.3868m/z,1153.386757,1.1657,250um_Ce,7.990659078999999
1.17_1153.3868m/z,1153.386757,1.1657,Blanks,0.0
1.17_1153.3868m/z,1153.386757,1.1657,Media,115.05069103777777
1.17_130.5259m/z,130.52590049999998,1.17285,0um_Ce,95.72213128777777
1.17_130.5259m/z,130.52590049999998,1.17285,250um_Ce,0.014399472777777776
1.17_130.5259m/z,130.52590049999998,1.17285,Blanks,0.0
1.17_130.5259m/z,130.52590049999998,1.17285,Media,0.20143597744444444
1.17_130.6020m/z,130.6019847,1.1657,0um_Ce,0.0
1.17_130.6020m/z,130.6019847,1.1657,250um_Ce,0.0
1.17_130.6020m/z,130.6019847,1.1657,Blanks,0.0
1.17_130.6020m/z,130.6019847,1.1657,Media,7.918113264
1.17_1315.4370m/z,1315.436975,1.1657,0um_Ce,0.0
1.17_1315.4370m/z,1315.436975,1.1657,250um_Ce,0.3910725911111111
1.17_1315.4370m/z,1315.436975,1.1657,Blanks,0.0
1.17_1315.4370m/z,1315.436975,1.1657,Media,37.25224235333334
1.17_146.0928m/z,146.09280049999995,1.17285,0um_Ce,25.822929793333333
1.17_146.0928m/z,146.09280049999995,1.17285,250um_Ce,20.789431221111112
1.17_146.0928m/z,146.09280049999995,1.17285,Blanks,0.0
1.17_146.0928m/z,146.09280049999995,1.17285,Media,1.0189624652222222
1.17_187.6241m/z,187.6241403,1.17285,0um_Ce,0.0
1.17_187.6241m/z,187.6241403,1.17285,250um_Ce,0.0
1.17_187.6241m/z,187.6241403,1.17285,Blanks,0.0
1.17_187.6241m/z,187.6241403,1.17285,Media,6.213945005222222
1.17_196.0600m/z,196.0599752,1.1657,0um_Ce,9.941315743111112
1.17_196.0600m/z,196.0599752,1.1657,250um_Ce,4.967378399888889
1.17_196.0600m/z,196.0599752,1.1657,Blanks,0.005549525
1.17_196.0600m/z,196.0599752,1.1657,Media,0.2097965752222222
1.17_202.5476m/z,202.5475885,1.1657,0um_Ce,8.814610100555555
1.17_202.5476m/z,202.5475885,1.1657,250um_Ce,13.573616928888889
1.17_202.5476m/z,202.5475885,1.1657,Blanks,0.0
1.17_202.5476m/z,202.5475885,1.1657,Media,2.525001628777778
1.17_227.0533m/z,227.0532797,1.1657,0um_Ce,45.37402858777778
1.17_227.0533m/z,227.0532797,1.1657,250um_Ce,19.936597673333335
1.17_227.0533m/z,227.0532797,1.1657,Blanks,0.0
1.17_227.0533m/z,227.0532797,1.1657,Media,21.895296209999998
1.17_228.1445m/z,228.1444871,1.17285,0um_Ce,31.58757489555556
1.17_228.1445m/z,228.1444871,1.17285,250um_Ce,33.78013691
1.17_228.1445m/z,228.1444871,1.17285,Blanks,0.0
1.17_228.1445m/z,228.1444871,1.17285,Media,43.72982427555556
1.17_233.1121m/z,233.1120535,1.17285,0um_Ce,8.069410956
1.17_233.1121m/z,233.1120535,1.17285,250um_Ce,8.07641735077778
1.17_233.1121m/z,233.1120535,1.17285,Blanks,0.0
1.17_233.1121m/z,233.1120535,1.17285,Media,126.14570564444443
1.17_254.0891m/z,254.0891098,1.17285,0um_Ce,46.12646868555555
1.17_254.0891m/z,254.0891098,1.17285,250um_Ce,46.55490662888889
1.17_254.0891m/z,254.0891098,1.17285,Blanks,0.0
1.17_254.0891m/z,254.0891098,1.17285,Media,35.101703605555564
1.17_263.0638m/z,263.0638107,1.1657,0um_Ce,74.76551806
1.17_263.0638m/z,263.0638107,1.1657,250um_Ce,80.06997787777777
1.17_263.0638m/z,263.0638107,1.1657,Blanks,0.0
1.17_263.0638m/z,263.0638107,1.1657,Media,52.46349967500001
1.17_274.6381m/z,274.6380548,1.1657,0um_Ce,16.206421047444444
1.17_274.6381m/z,274.6380548,1.1657,250um_Ce,3.9130456996666667
1.17_274.6381m/z,274.6380548,1.1657,Blanks,0.0
1.17_274.6381m/z,274.6380548,1.1657,Media,0.2321917788888889
1.17_282.1138m/z,282.11384460000005,1.17285,0um_Ce,76.66117011222222
1.17_282.1138m/z,282.11384460000005,1.17285,250um_Ce,51.86230583555556
1.17_282.1138m/z,282.11384460000005,1.17285,Blanks,0.0
1.17_282.1138m/z,282.11384460000005,1.17285,Media,51.839675363333335
1.17_283.6431m/z,283.6430518,1.1657,0um_Ce,388.5807792111111
1.17_283.6431m/z,283.6430518,1.1657,250um_Ce,118.72365045666668
1.17_283.6431m/z,283.6430518,1.1657,Blanks,0.0
1.17_283.6431m/z,283.6430518,1.1657,Media,182.6099002
1.17_286.1437m/z,286.1437427,1.17285,0um_Ce,161.69851675388887
1.17_286.1437m/z,286.1437427,1.17285,250um_Ce,94.23994070455554
1.17_286.1437m/z,286.1437427,1.17285,Blanks,0.0
1.17_286.1437m/z,286.1437427,1.17285,Media,251.87938148888887
1.17_324.1055n,347.0956028,1.17285,0um_Ce,125.27375437777778
1.17_324.1055n,347.0956028,1.17285,250um_Ce,107.14548180444444
1.17_324.1055n,347.0956028,1.17285,Blanks,0.0
1.17_324.1055n,347.0956028,1.17285,Media,85.88483987222223
1.17_327.1595m/z,327.159459,1.17285,0um_Ce,18.025903878888887
1.17_327.1595m/z,327.159459,1.17285,250um_Ce,7.249226871
1.17_327.1595m/z,327.159459,1.17285,Blanks,0.0
1.17_327.1595m/z,327.159459,1.17285,Media,38.53457952277778
1.17_353.0925m/z,353.09249930000016,1.1657,0um_Ce,23.126493021111113
1.17_353.0925m/z,353.09249930000016,1.1657,250um_Ce,13.534093087777778
1.17_353.0925m/z,353.09249930000016,1.1657,Blanks,0.0
1.17_353.0925m/z,353.09249930000016,1.1657,Media,5.0170737041111115
1.17_377.1506m/z,377.1505737,1.17285,0um_Ce,2.107649120777778
1.17_377.1506m/z,377.1505737,1.17285,250um_Ce,10.621452273000001
1.17_377.1506m/z,377.1505737,1.17285,Blanks,0.0
1.17_377.1506m/z,377.1505737,1.17285,Media,2.505859188666667
1.17_434.1187m/z,434.1187296,1.1657,0um_Ce,45.775062615555555
1.17_434.1187m/z,434.1187296,1.1657,250um_Ce,40.390629331111114
1.17_434.1187m/z,434.1187296,1.1657,Blanks,0.0
1.17_434.1187m/z,434.1187296,1.1657,Media,77.47056468555554
1.17_445.6824m/z,445.6823693,1.17285,0um_Ce,8.408320771777777
1.17_445.6824m/z,445.6823693,1.17285,250um_Ce,1.511306107888889
1.17_445.6824m/z,445.6823693,1.17285,Blanks,0.0
1.17_445.6824m/z,445.6823693,1.17285,Media,0.0
1.17_509.1484m/z,509.14841320000005,1.17285,0um_Ce,95.94200551555555
1.17_509.1484m/z,509.14841320000005,1.17285,250um_Ce,33.69902265444444
1.17_509.1484m/z,509.14841320000005,1.17285,Blanks,0.0
1.17_509.1484m/z,509.14841320000005,1.17285,Media,30.433715111111113
1.17_515.1449m/z,515.1449202,1.1657,0um_Ce,31.180479554444446
1.17_515.1449m/z,515.1449202,1.1657,250um_Ce,32.04141101555555
1.17_515.1449m/z,515.1449202,1.1657,Blanks,0.0
1.17_515.1449m/z,515.1449202,1.1657,Media,102.89356156777778
1.17_566.2784m/z,566.2783919,1.17285,0um_Ce,105.55192171888889
1.17_566.2784m/z,566.2783919,1.17285,250um_Ce,22.888961053333333
1.17_566.2784m/z,566.2783919,1.17285,Blanks,0.0
1.17_566.2784m/z,566.2783919,1.17285,Media,0.0
1.17_596.1715m/z,596.1715238,1.1657,0um_Ce,12.423600961555556
1.17_596.1715m/z,596.1715238,1.1657,250um_Ce,14.846026779555553
1.17_596.1715m/z,596.1715238,1.1657,Blanks,0.0
1.17_596.1715m/z,596.1715238,1.1657,Media,75.50929419444445
1.17_677.1983m/z,677.1983412999998,1.1657,0um_Ce,2.767958385888889
1.17_677.1983m/z,677.1983412999998,1.1657,250um_Ce,3.922616541111111
1.17_677.1983m/z,677.1983412999998,1.1657,Blanks,0.0
1.17_677.1983m/z,677.1983412999998,1.1657,Media,43.58744983333333
1.17_72.0814m/z,72.08136119,1.17285,0um_Ce,0.0
1.17_72.0814m/z,72.08136119,1.17285,250um_Ce,0.0
1.17_72.0814m/z,72.08136119,1.17285,Blanks,0.0
1.17_72.0814m/z,72.08136119,1.17285,Media,188.7460780111111
1.17_758.2242m/z,758.2242416,1.1657,0um_Ce,0.0
1.17_758.2242m/z,758.2242416,1.1657,250um_Ce,0.5005459255555555
1.17_758.2242m/z,758.2242416,1.1657,Blanks,0.0
1.17_758.2242m/z,758.2242416,1.1657,Media,20.757238006666668
1.17_828.2751n,829.2823718,1.1657,0um_Ce,54.876142646666665
1.17_828.2751n,829.2823718,1.1657,250um_Ce,51.89187981555555
1.17_828.2751n,829.2823718,1.1657,Blanks,0.0
1.17_828.2751n,829.2823718,1.1657,Media,89.40649704222221
1.17_990.3273n,991.3345681,1.1657,0um_Ce,32.62098608555556
1.17_990.3273n,991.3345681,1.1657,250um_Ce,30.539698743333332
1.17_990.3273n,991.3345681,1.1657,Blanks,0.0
1.17_990.3273n,991.3345681,1.1657,Media,172.3796433777778
1.18_130.0865m/z,130.0864791,1.179983333,0um_Ce,19.24343935588889
1.18_130.0865m/z,130.0864791,1.179983333,250um_Ce,12.763095760333334
1.18_130.0865m/z,130.0864791,1.179983333,Blanks,0.0
1.18_130.0865m/z,130.0864791,1.179983333,Media,29.046291855555555
1.18_192.1601m/z,192.1600962,1.179983333,0um_Ce,32.44417815333333
1.18_192.1601m/z,192.1600962,1.179983333,250um_Ce,21.946549861111112
1.18_192.1601m/z,192.1600962,1.179983333,Blanks,0.47994406300000003
1.18_192.1601m/z,192.1600962,1.179983333,Media,2.5173656177777777
1.18_216.0203m/z,216.0203281,1.179983333,0um_Ce,97.34220223777777
1.18_216.0203m/z,216.0203281,1.179983333,250um_Ce,16.440903872222222
1.18_216.0203m/z,216.0203281,1.179983333,Blanks,0.0
1.18_216.0203m/z,216.0203281,1.179983333,Media,16.745887828111112
1.18_262.1300m/z,262.130036,1.179983333,0um_Ce,151.9306035666667
1.18_262.1300m/z,262.130036,1.179983333,250um_Ce,119.4412603
1.18_262.1300m/z,262.130036,1.179983333,Blanks,0.0
1.18_262.1300m/z,262.130036,1.179983333,Media,194.18445906666668
1.18_280.1399m/z,280.1398659,1.179983333,0um_Ce,160.10223646666668
1.18_280.1399m/z,280.1398659,1.179983333,250um_Ce,103.67881976333332
1.18_280.1399m/z,280.1398659,1.179983333,Blanks,0.0
1.18_280.1399m/z,280.1398659,1.179983333,Media,204.85313023333333
1.18_293.1013m/z,293.10128189999995,1.179983333,0um_Ce,22.604915664666667
1.18_293.1013m/z,293.10128189999995,1.179983333,250um_Ce,34.53596447555555
1.18_293.1013m/z,293.10128189999995,1.179983333,Blanks,0.0
1.18_293.1013m/z,293.10128189999995,1.179983333,Media,39.238268572222225
1.18_309.0513m/z,309.0513472,1.179983333,0um_Ce,51.79052837333333
1.18_309.0513m/z,309.0513472,1.179983333,250um_Ce,2.1762708322222224
1.18_309.0513m/z,309.0513472,1.179983333,Blanks,0.0
1.18_309.0513m/z,309.0513472,1.179983333,Media,0.2484104063333333
1.18_85.5102m/z,85.51024621,1.179983333,0um_Ce,13.71745013577778
1.18_85.5102m/z,85.51024621,1.179983333,250um_Ce,0.0
1.18_85.5102m/z,85.51024621,1.179983333,Blanks,0.0
1.18_85.5102m/z,85.51024621,1.179983333,Media,0.0
1.19_102.1551m/z,102.155059,1.187133333,0um_Ce,0.0
1.19_102.1551m/z,102.155059,1.187133333,250um_Ce,0.0
1.19_102.1551m/z,102.155059,1.187133333,Blanks,19.658920149666667
1.19_102.1551m/z,102.155059,1.187133333,Media,0.0
1.19_152.0023m/z,152.00229130000002,1.187133333,0um_Ce,8.224329287222222
1.19_152.0023m/z,152.00229130000002,1.187133333,250um_Ce,0.0
1.19_152.0023m/z,152.00229130000002,1.187133333,Blanks,0.0
1.19_152.0023m/z,152.00229130000002,1.187133333,Media,0.0
1.19_173.5270n,348.0697694,1.187133333,0um_Ce,167.15088911111113
1.19_173.5270n,348.0697694,1.187133333,250um_Ce,180.3540406333333
1.19_173.5270n,348.0697694,1.187133333,Blanks,0.0
1.19_173.5270n,348.0697694,1.187133333,Media,214.47081223333336
1.19_179.0515m/z,179.0515217,1.187133333,0um_Ce,4.794386345666666
1.19_179.0515m/z,179.0515217,1.187133333,250um_Ce,17.997120535555556
1.19_179.0515m/z,179.0515217,1.187133333,Blanks,0.29691528366666664
1.19_179.0515m/z,179.0515217,1.187133333,Media,0.014653027777777779
1.19_194.6320m/z,194.6320466,1.187133333,0um_Ce,135.74640413333336
1.19_194.6320m/z,194.6320466,1.187133333,250um_Ce,89.71874359222222
1.19_194.6320m/z,194.6320466,1.187133333,Blanks,0.0
1.19_194.6320m/z,194.6320466,1.187133333,Media,21.37905478811111
1.19_225.0621n,248.052682,1.187133333,0um_Ce,116.27703911111111
1.19_225.0621n,248.052682,1.187133333,250um_Ce,93.86988858666666
1.19_225.0621n,248.052682,1.187133333,Blanks,0.031209738999999997
1.19_225.0621n,248.052682,1.187133333,Media,30.076766005555555
1.19_265.0248m/z,265.0248336,1.187133333,0um_Ce,168.53945789999997
1.19_265.0248m/z,265.0248336,1.187133333,250um_Ce,4.279101876111111
1.19_265.0248m/z,265.0248336,1.187133333,Blanks,0.0
1.19_265.0248m/z,265.0248336,1.187133333,Media,2.8932696793333332
1.19_442.1912m/z,442.1911755,1.187133333,0um_Ce,60.33677296111111
1.19_442.1912m/z,442.1911755,1.187133333,250um_Ce,57.56506770444444
1.19_442.1912m/z,442.1911755,1.187133333,Blanks,0.0
1.19_442.1912m/z,442.1911755,1.187133333,Media,72.0020296688889
1.20_124.0401m/z,124.0400531,1.200716667,0um_Ce,546.9983204666665
1.20_124.0401m/z,124.0400531,1.200716667,250um_Ce,743.0760421333333
1.20_124.0401m/z,124.0400531,1.200716667,Blanks,0.0
1.20_124.0401m/z,124.0400531,1.200716667,Media,129.77813535555558
1.20_140.0370m/z,140.03701,1.200716667,0um_Ce,7.58037012
1.20_140.0370m/z,140.03701,1.200716667,250um_Ce,4.738946865111111
1.20_140.0370m/z,140.03701,1.200716667,Blanks,0.011845204
1.20_140.0370m/z,140.03701,1.200716667,Media,0.10022828633333335
1.20_171.0648m/z,171.0647846,1.200716667,0um_Ce,213.09197049999997
1.20_171.0648m/z,171.0647846,1.200716667,250um_Ce,244.90845974444446
1.20_171.0648m/z,171.0647846,1.200716667,Blanks,106.14721194333333
1.20_171.0648m/z,171.0647846,1.200716667,Media,96.46470164444445
1.20_187.0654m/z,187.0654479,1.200716667,0um_Ce,68.64765150444445
1.20_187.0654m/z,187.0654479,1.200716667,250um_Ce,45.13013314444444
1.20_187.0654m/z,187.0654479,1.200716667,Blanks,0.0
1.20_187.0654m/z,187.0654479,1.200716667,Media,25.939573746666667
1.20_208.6521m/z,208.6521012,1.200716667,0um_Ce,0.10557664255555556
1.20_208.6521m/z,208.6521012,1.200716667,250um_Ce,0.11254250033333335
1.20_208.6521m/z,208.6521012,1.200716667,Blanks,0.0
1.20_208.6521m/z,208.6521012,1.200716667,Media,86.05796186888891
1.20_216.6278m/z,216.6278458,1.200716667,0um_Ce,3.5634062896666667
1.20_216.6278m/z,216.6278458,1.200716667,250um_Ce,2.5641572325555555
1.20_216.6278m/z,216.6278458,1.200716667,Blanks,0.0
1.20_216.6278m/z,216.6278458,1.200716667,Media,24.63309051566667
1.20_232.1370m/z,232.1370332,1.200716667,0um_Ce,0.0856331718888889
1.20_232.1370m/z,232.1370332,1.200716667,250um_Ce,0.12159898544444446
1.20_232.1370m/z,232.1370332,1.200716667,Blanks,0.0
1.20_232.1370m/z,232.1370332,1.200716667,Media,8.384356309333333
1.20_238.6418m/z,238.6417557,1.200716667,0um_Ce,0.0
1.20_238.6418m/z,238.6417557,1.200716667,250um_Ce,0.0
1.20_238.6418m/z,238.6417557,1.200716667,Blanks,0.0
1.20_238.6418m/z,238.6417557,1.200716667,Media,16.075187515666666
1.20_251.1628m/z,251.1627732,1.200716667,0um_Ce,0.25082396411111113
1.20_251.1628m/z,251.1627732,1.200716667,250um_Ce,0.030373031777777778
1.20_251.1628m/z,251.1627732,1.200716667,Blanks,0.0
1.20_251.1628m/z,251.1627732,1.200716667,Media,54.919730834444444
1.20_259.6479m/z,259.6479183,1.200716667,0um_Ce,0.0
1.20_259.6479m/z,259.6479183,1.200716667,250um_Ce,0.0
1.20_259.6479m/z,259.6479183,1.200716667,Blanks,0.0
1.20_259.6479m/z,259.6479183,1.200716667,Media,18.63921373333333
1.20_266.6509m/z,266.650942,1.200716667,0um_Ce,43.83584976777777
1.20_266.6509m/z,266.650942,1.200716667,250um_Ce,39.02813253111111
1.20_266.6509m/z,266.650942,1.200716667,Blanks,0.0
1.20_266.6509m/z,266.650942,1.200716667,Media,29.20601188788889
1.20_276.1265m/z,276.1264784,1.200716667,0um_Ce,47.035870064444445
1.20_276.1265m/z,276.1264784,1.200716667,250um_Ce,30.47074831666667
1.20_276.1265m/z,276.1264784,1.200716667,Blanks,0.822382605
1.20_276.1265m/z,276.1264784,1.200716667,Media,58.43516273444445
1.20_289.1182m/z,289.1182453,1.200716667,0um_Ce,137.54327332100002
1.20_289.1182m/z,289.1182453,1.200716667,250um_Ce,270.9557812688889
1.20_289.1182m/z,289.1182453,1.200716667,Blanks,0.0
1.20_289.1182m/z,289.1182453,1.200716667,Media,200.80946861611108
1.20_320.1456m/z,320.145591,1.200716667,0um_Ce,15.442465760333333
1.20_320.1456m/z,320.145591,1.200716667,250um_Ce,12.106849984999998
1.20_320.1456m/z,320.145591,1.200716667,Blanks,0.0
1.20_320.1456m/z,320.145591,1.200716667,Media,48.35076112555555
1.20_343.1619m/z,343.1618941,1.200716667,0um_Ce,30.396007715555555
1.20_343.1619m/z,343.1618941,1.200716667,250um_Ce,8.505142054555556
1.20_343.1619m/z,343.1618941,1.200716667,Blanks,0.0
1.20_343.1619m/z,343.1618941,1.200716667,Media,8.064275566333333
1.20_359.1403m/z,359.1403127,1.200716667,0um_Ce,27.06676899888889
1.20_359.1403m/z,359.1403127,1.200716667,250um_Ce,46.52290711222222
1.20_359.1403m/z,359.1403127,1.200716667,Blanks,0.0
1.20_359.1403m/z,359.1403127,1.200716667,Media,91.63829669111111
1.20_398.2014m/z,398.2013599,1.200716667,0um_Ce,0.009107459666666666
1.20_398.2014m/z,398.2013599,1.200716667,250um_Ce,0.0
1.20_398.2014m/z,398.2013599,1.200716667,Blanks,0.0
1.20_398.2014m/z,398.2013599,1.200716667,Media,20.346218098888887
1.20_446.1599m/z,446.1598898,1.200716667,0um_Ce,18.413473220000004
1.20_446.1599m/z,446.1598898,1.200716667,250um_Ce,4.8925022663333335
1.20_446.1599m/z,446.1598898,1.200716667,Blanks,0.0
