Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,p,qval,-logq
0.71_1126.7768m/z,1126.776766,0.7099333329999999,0.7767659999999523,True,True,0.13112622662682755,0.10946810600666844,True,True, 0um_Ce 250um_Ce Media,1.9570080897691704,30.926089487777766,1.490325008226639,2.997103470614525,0.0010066917960638302,0.00270805980227697,2.567341749325105
0.88_400.1130m/z,400.113004,0.8806166670000001,0.11300399999998945,True,True,0.1888598857030858,0.07234715889477167,True,True, 0um_Ce 250um_Ce Media,0.5395890027431657,83.1796177288889,1.920016920133079,3.001297975096892,0.000997015763603003,0.0026898959018028237,2.570264526743834
2.04_132.5368m/z,132.53676380000002,2.0403,0.5367638000000171,True,True,0.09797598994423866,0.07324381853369501,True,True, 0um_Ce 250um_Ce,100.0,27.542499657777785,1.44000335270798,3.007361458886913,0.000983192464031557,0.0026604031379677427,2.5750525485836127
0.76_807.1261m/z,807.1261253,0.759916667,0.12612530000001246,True,True,0.18027776685239733,0.16417693419158966,True,True, 0um_Ce 250um_Ce Media,6.046630008243867,50.845098888888884,1.7062490963326096,3.0107428771146463,0.0009755670486326634,0.0026475565921594405,2.5771547479721733
0.72_663.8583m/z,663.8582815000002,0.7170833329999999,0.8582815000002029,True,True,0.11062191236722684,0.10397039696518574,True,True, 0um_Ce 250um_Ce Media,1.6999599507020915,45.871425518888884,1.6615422366518773,3.0164711264279713,0.0009627840204402536,0.002620595558594773,2.581599999360071
0.80_736.2304m/z,736.2303843999997,0.7956333329999999,0.23038439999982074,True,True,0.03949504898311795,0.04047422306291487,True,True, 0um_Ce 250um_Ce Media,0.7299690937570229,607.1640934777778,2.783306080302516,3.01809684867963,0.0009591867067972881,0.0026185512470430416,2.5819389222054134
0.72_559.0212m/z,559.0212343,0.7170833329999999,0.02123429999994641,True,True,0.0659863959218794,0.0733117259289354,True,True, Media,0.01,42.05491783444445,1.623816788801694,3.0278795079146965,0.0009378221632914123,0.002567846399488391,2.590430957958985
0.72_833.8249m/z,833.8249224,0.7170833329999999,0.8249223999999913,True,True,0.2035089481160355,0.18925367441594665,True,True, 0um_Ce 250um_Ce Media,3.654440407027406,26.62046174666667,1.4252155842825396,3.0282048599649913,0.0009371198561851632,0.002567846399488391,2.590430957958985
1.22_193.0332n,194.04052919999998,1.215283333,0.04052920000000882,True,True,0.10132092464370593,0.06386731545987062,True,True, 0um_Ce 250um_Ce Media,4.6636910894335015,138.18616761111107,2.1404645724823053,3.034114379060441,0.0009244546705406962,0.0025464020865192828,2.5940730185264504
0.76_889.2466m/z,889.2466444,0.759916667,0.2466444000000365,True,True,0.7731607306623888,0.17633091452811156,True,True, 0um_Ce Media,0.02665288039850092,37.066230966666666,1.5689784275834475,3.040445382611547,0.0009110760230612859,0.0025170869105597088,2.5991017887723116
0.81_1370.9683m/z,1370.968307,0.809916667,0.9683070000000952,True,True,0.4171670037953725,0.11445916642547532,True,True, 0um_Ce 250um_Ce Media,10.976600462602148,127.56127525555556,2.105718852321332,3.0415267449337504,0.0009088103305430198,0.0025170869105597088,2.5991017887723116
1.46_276.1451m/z,276.1451351,1.4645166669999998,0.1451351000000045,True,True,0.02880556933091595,0.026722175934470214,True,True, 0um_Ce 250um_Ce Media,0.7074753765017006,1205.1679445555558,3.0810475716506893,3.050802030340166,0.0008896065454613299,0.0024726224224302824,2.6068421967703292
0.84_235.1195m/z,235.11949680000004,0.838483333,0.11949680000003582,True,True,0.04493543270855875,0.04685699001920822,True,True, 0um_Ce 250um_Ce Media,0.8073681655002922,78.16474121444446,1.8930108943752624,3.0600037929388666,0.0008709559833726131,0.0024281197112206183,2.614729905471199
3.82_890.2267n,891.2339956000003,3.8193666669999997,0.2339956000001848,True,True,0.2452227836875505,0.027866917355893417,True,True, 0um_Ce 250um_Ce,100.0,6800.352921444443,3.832531452097205,3.0666450790478508,0.0008577385334229695,0.0023985393639791245,2.6200531496522697
1.17_263.0638m/z,263.0638107,1.1657,0.06381069999997635,True,True,0.10072576321675704,0.08312116017715293,True,True, 0um_Ce 250um_Ce Media,1.4250958956828301,80.06997787777777,1.9034697085176564,3.0679829904606435,0.0008551002030079412,0.002398451788924713,2.620069006826767
1.93_464.7446m/z,464.74456960000003,1.9339,0.7445695999999771,True,True,0.10141295216070068,0.10729204543097903,True,True, Media,0.01,69.81430976666667,1.8439444486367955,3.0691016462224128,0.0008529004700879028,0.002398451788924713,2.620069006826767
3.04_439.2905m/z,439.2905123,3.0364,0.2905122999999889,True,True,0.07494306472596811,0.08193818471561808,True,True, Media,0.01,61.737723852222224,1.790550613862597,3.0745536660011785,0.0008422603064515155,0.002376930926182191,2.6239834387235623
0.73_740.7745m/z,740.7744984,0.73135,0.7744983999999704,True,True,0.14179491026193558,0.14849729282478702,True,True, 0um_Ce 250um_Ce Media,2.4551858601508982,47.736220164444454,1.6788480278522735,3.0862808496020144,0.0008198212108019298,0.0023207246582700783,2.6343763832353333
4.13_459.1245m/z,459.12454110000004,4.1324,0.12454109999998765,True,True,0.07063869774402584,0.0688843688663315,True,True, 0um_Ce 250um_Ce,100.0,125.46260056666664,2.0985142852740712,3.087674569290989,0.000817194491889994,0.002320428804132082,2.6344317521520457
0.73_876.7529m/z,876.7528906,0.73135,0.7528906000000006,True,True,0.2225427163665693,0.1683347137817602,True,True, 0um_Ce 250um_Ce Media,2.945876800873235,23.83488047444445,1.3772129783977631,3.0949381287575948,0.0008036406037252864,0.002289007292344469,2.6403528237431426
0.87_493.0767m/z,493.0767081,0.8734833329999999,0.07670810000001893,True,True,0.08394687221081071,0.07060878304524558,True,True, 0um_Ce 250um_Ce Media,1.75631648150791,83.47415859444446,1.9215520501327399,3.1041531771708066,0.0007867682448623463,0.002247909271035275,2.6482212215210823
0.73_587.8047n,610.7975538,0.73135,0.7975537999999459,True,True,0.21815159028661926,0.12015625135589615,True,True, 0um_Ce 250um_Ce Media,2.967099109080928,53.088185704444435,1.724997883525144,3.117470845767805,0.0007630081102534277,0.002186814521598609,2.660188050827122
1.17_324.1055n,347.0956028,1.17285,0.09560279999999466,True,True,0.07478368816711639,0.07612314262096216,True,True, 0um_Ce 250um_Ce Media,1.4586247650243933,125.2737543777778,2.0978600931583014,3.130008916829009,0.0007412950210550217,0.002131223185533187,2.6713710678033595
1.44_329.0853m/z,329.0853375,1.4431,0.08533749999998007,True,True,0.06603236108129193,0.0646701990289823,True,True, 0um_Ce 250um_Ce Media,1.4731512290057232,129.0678451111111,2.1108180592285453,3.158160856413444,0.0006947669382717515,0.0020037165617868696,2.6981637121250697
2.96_196.0955m/z,196.0955216,2.958566667,0.09552160000001207,True,True,0.11459559042873795,0.11176488901666032,True,True, 0um_Ce 250um_Ce,100.0,25.464697666666666,1.4059385243182914,3.1617725160947283,0.0006890131076280327,0.001993371254772925,2.7004118087336058
0.73_731.7251n,732.7323874,0.73135,0.7323873999999932,True,True,0.18590262804188834,0.15664908655193005,True,True, 0um_Ce 250um_Ce Media,5.040798788208825,66.96530503166666,1.825849851417652,3.1837212745739385,0.0006550564472189714,0.0019011101938216203,2.7209927094461346
0.73_674.7776m/z,674.7775611000002,0.73135,0.7775611000001845,True,True,0.13517673686736742,0.10909445070993634,True,True, 0um_Ce 250um_Ce Media,2.0463432115540234,47.76478864333333,1.6791078603558829,3.1837679056241663,0.0006549861162994376,0.0019011101938216203,2.7209927094461346
1.18_280.1399m/z,280.1398659,1.179983333,0.13986590000001795,True,True,0.04782332653696498,0.03949513570785987,True,True, 0um_Ce 250um_Ce Media,0.7815464488353477,204.85313023333333,2.3114426045238563,3.1916445475480173,0.0006432139465151197,0.0018785931136314606,2.7261672739920626
0.84_696.2400m/z,696.2400425,0.838483333,0.24004249999995864,True,True,0.10439823143798148,0.10619339431182412,True,True, 0um_Ce 250um_Ce Media,1.6228386488123996,77.56552499000001,1.8896687362912776,3.1985479123785114,0.0006330705160446646,0.0018548562890480617,2.731689733106171
1.28_231.0969m/z,231.0968776,1.27955,0.09687759999999912,True,True,0.18793451418044946,0.18242420219299474,True,True, 0um_Ce 250um_Ce Media,0.4761654596455515,32.69152252111112,1.5144351471670792,3.203540161268118,0.0006258349873193848,0.001839514978702345,2.735296671469011
0.84_146.0938m/z,146.0937743,0.838483333,0.09377430000000686,True,True,0.08390286314020816,0.07956753884676802,True,True, 0um_Ce 250um_Ce Media,4.107271685274643,36.59908316,1.5634702060627137,3.205919627510987,0.0006224154615144251,0.0018353276429271508,2.736286394183874
1.46_618.2592m/z,618.2592452,1.4645166669999998,0.2592452000000094,True,True,0.1820018057913753,0.10870041243004262,True,True, 0um_Ce 250um_Ce Media,2.5578020127863947,42.80786127777778,1.6315235306032465,3.207884783693518,0.0006196054317140208,0.0018329163896363316,2.7368573453748004
0.96_202.5471m/z,202.5471234,0.9593166670000001,0.5471234000000038,True,True,0.1629297656647725,0.11271713327879053,True,True, 0um_Ce 250um_Ce Media,2.334743437836683,17.742308672222222,1.2490101306237007,3.2097959197740744,0.0006168848153931262,0.0018307549360054068,2.737369786262792
0.67_156.0776m/z,156.0776082,0.674933333,0.07760819999998603,True,True,0.030441454647676888,0.03197145414703695,True,True, Media,0.01,193.7560372111111,2.2872552434964017,3.211815084066989,0.0006140233912612655,0.0018281602587714052,2.7379857361462685
0.83_474.1601m/z,474.1600818,0.831333333,0.16008180000000038,True,True,0.1015153802805617,0.09741484621606693,True,True, 0um_Ce 250um_Ce Media,0.5053133476380216,45.028651671111106,1.6534889427310149,3.2148366464216185,0.0006097662088380145,0.0018213795848408226,2.7395995355765073
0.59_250.8096m/z,250.8096315,0.5892333329999999,0.8096314999999947,True,True,0.07603533197073091,0.07260987117006293,True,True, Media,0.01,58.08654070777778,1.7640755132250991,3.2265107806951843,0.0005935936129564111,0.0017788473091853363,2.7498613288268157
0.76_703.0325m/z,703.0324668,0.759916667,0.032466799999951945,True,True,0.07236489872172946,0.07822826799912881,True,True, 0um_Ce 250um_Ce Media,1.5767339118246266,124.52196615444444,2.0952459694091643,3.2291146913927697,0.0005900452365004136,0.001773992214314969,2.7510482905287943
3.46_485.1060m/z,485.1060419,3.456583333,0.1060418999999797,True,True,0.03314950898295459,0.029295993602328624,True,True, 0um_Ce 250um_Ce,100.0,973.6480577888887,2.988402001866865,3.2424796445893147,0.0005721637713771435,0.0017258710480884329,2.762991656590545
2.76_525.2522m/z,525.25215,2.759016667,0.25215000000002874,True,True,0.09232578493344423,0.10835877061340417,True,True, Media,0.01,32.525667845555546,1.5122262226405976,3.24797534964544,0.0005649690412845574,0.0017097747302032658,2.7670611059086383
0.78_129.0665m/z,129.0664895,0.78135,0.06648949999998878,True,True,0.2903315137652282,0.08190712444742214,True,True, 0um_Ce 250um_Ce Media,17.083877350471226,59.068438234444436,1.7713554882925295,3.2627093794650324,0.000546123192746828,0.001658195832762646,2.780364180621782
0.68_560.8734m/z,560.8734429,0.6820666670000001,0.8734428999999864,True,True,0.14721957501524846,0.1327013305801144,True,True, 0um_Ce 250um_Ce Media,2.3593221405297027,40.22908055111111,1.6045401067412342,3.268039665319898,0.0005394613497633484,0.0016433921913320546,2.7842587809314936
0.72_828.8099m/z,828.8099351,0.724216667,0.8099350999999615,True,True,0.0971975606460946,0.08351904717821056,True,True, 0um_Ce 250um_Ce Media,1.7330271868493936,91.64795143888887,1.9621227618380104,3.2788502545239915,0.0005261986693110287,0.0016083148696549713,2.7936289227722795
1.66_274.1776m/z,274.1776037,1.6568,0.17760370000002013,True,True,0.09968330592502246,0.11981439316038885,True,True, Media,0.01,26.56249942222221,1.4242689379477718,3.288171182853108,0.0005150256004882172,0.0015794118414971996,2.801504610227215
3.10_378.2391m/z,378.23911380000004,3.100933333,0.2391137999999841,True,True,0.7207607984017131,0.08563343292691082,True,True, Media,0.01,115.61976127777778,2.063032068344313,3.290278389435585,0.0005125327373094459,0.0015770238071059876,2.8021617504144594
2.49_249.1235m/z,249.1235405,2.489066667,0.12354049999999005,True,True,0.5668424179414255,0.1844157319475147,True,True, 0um_Ce 250um_Ce Media,41.29228199186806,15.395814091111117,1.1874026582232775,3.3030086084050945,0.0004977272191386551,0.0015366075221730294,2.813437045135794
2.48_242.1174m/z,242.1174321,2.4819166669999997,0.11743210000000205,True,True,0.3044761570849112,0.1049889345126191,True,True, 0um_Ce 250um_Ce Media,7.630914134073138,32.956808556666665,1.5179451492224016,3.321361549542297,0.0004771318966432236,0.0014779843263022414,2.830330171513954
2.79_318.1820m/z,318.1820444,2.787583333,0.1820443999999952,True,True,0.23609886714484485,0.17107983115900766,True,True, 0um_Ce 250um_Ce Media,5.65215444197012,52.02371711555556,1.7162013794842483,3.3368351545320563,0.0004604313066587382,0.0014310702774528348,2.8443390382454394
0.72_964.7807m/z,964.7807069,0.724216667,0.7807069000000411,True,True,0.1628915079617448,0.13319021778908766,True,True, 0um_Ce 250um_Ce Media,2.556095927856921,52.34182086555556,1.7188488267889193,3.3388044922480917,0.00045834817635936914,0.0014294248211885409,2.8448386808806996
0.73_607.7743n,630.8016369,0.73135,0.8016368999999486,True,True,0.1484790146893314,0.14407162398583634,True,True, 0um_Ce 250um_Ce Media,3.0414867214202386,42.22856073777777,1.625606279760382,3.3396071656629616,0.00045750182869386263,0.0014294248211885409,2.8448386808806996
2.64_159.0681m/z,159.0681167,2.638316667,0.06811669999999026,True,True,0.06088118276002116,0.0562527899917725,True,True, 0um_Ce 250um_Ce Media,0.6980142055374392,50.53882581333333,1.7036251475816433,3.351119384995447,0.0004455337569562177,0.0013989455849819806,2.854199178004001
1.32_477.1769m/z,477.17694639999996,1.315266667,0.17694640000001982,True,True,0.07680093843622755,0.04196915693381737,True,True, Media,0.01,61.94497377555553,1.7920060734223728,3.3730157910496787,0.000423627562571527,0.0013347169779650851,2.8746108151525416
2.64_179.5818m/z,179.5818073,2.638316667,0.5818073000000084,True,True,0.13202283196423356,0.11650862306137864,True,True, 0um_Ce 250um_Ce Media,0.5785965712257347,39.792545768888886,1.5998017244696734,3.3751044906298038,0.00042159505605887605,0.0013328778404610513,2.875209652270156
2.22_343.5045m/z,343.50449239999995,2.218133333,0.5044923999999469,True,True,0.30017064678880595,0.17944057995405654,True,True, 250um_Ce Media,0.01,52.338596267777774,1.7188220705901949,3.3787846946060585,0.00041803756116243207,0.0013261881250670258,2.8773948651594594
0.73_689.7485n,690.7557687999997,0.73135,0.7557687999998279,True,True,0.12401573078342835,0.1489031146474053,True,True, 0um_Ce 250um_Ce Media,2.4013890238608453,49.395125173333334,1.6936840903247117,3.380419614614976,0.00041646679947615595,0.0013257766626922612,2.8775296300259687
0.73_622.7709m/z,622.7708551,0.73135,0.7708550999999488,True,True,0.16151841693574187,0.122669648065062,True,True, 0um_Ce 250um_Ce Media,2.578963226769292,24.63126876333333,1.3914867830418132,3.38635169960261,0.00041081689933264426,0.001312331761757058,2.8819563600162854
0.77_504.1699n,527.159099,0.767066667,0.15909899999996924,True,True,0.017868930922357314,0.016621850341979584,True,True, 0um_Ce 250um_Ce Media,0.6982927796259948,5140.257852444444,3.710984905198579,3.3888642398853555,0.00040844704660503145,0.0013093076058419127,2.8829583092737927
2.18_184.0974m/z,184.09744840000002,2.1831333330000002,0.09744839999999044,True,True,0.5330077764458684,0.12462220543756032,True,True, 0um_Ce 250um_Ce,38.075154476742725,150.9310590888889,2.178778619516732,3.4002476991792547,0.0003978801754900287,0.0012798942708070853,2.8928259049627423
0.64_151.0360m/z,151.03601819999997,0.639233333,0.03601819999997247,True,True,0.03717036927332302,0.0362382594206026,True,True, 0um_Ce 250um_Ce Media,0.6001752398756821,2634.022132888889,3.420619419885875,3.407192379360205,0.00039156838569698305,0.0012640102275130682,2.89824941202316
2.42_368.6862m/z,368.6861902,2.41765,0.6861901999999986,True,True,0.1412725286494028,0.09083791592228288,True,True, 250um_Ce Media,0.01,51.46295634000001,1.7114947310634037,3.4196014343402545,0.00038053846819985403,0.0012327302490981187,2.909131947041737
2.88_674.3437m/z,674.3437387,2.88,0.3437387000000172,True,True,0.08890855352656374,0.06970070098686773,True,True, Media,0.01,58.96320584888889,1.77058108822671,3.428196586445351,0.0003730812417255259,0.0012128436126766214,2.9161951946240863
0.80_232.0622m/z,232.06218059999998,0.7956333329999999,0.06218060000000492,True,True,0.0222599993946276,0.02181648550501539,True,True, 0um_Ce 250um_Ce Media,1.117839511210373,34491.44627333333,4.537711405308508,3.433030383377053,0.0003689517856855233,0.001203672492307381,2.9194916643508586
1.92_298.1580m/z,298.1579752,1.9196166669999999,0.15797520000000986,True,True,0.07751001359200979,0.07233216538138591,True,True, 0um_Ce 250um_Ce Media,0.5861058110340369,94.32515578111106,1.9746275311253103,3.4382726682766687,0.00036452501098649436,0.0011934626694219744,2.9231911608361933
