Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_insource,groups,fc,-logp,logfc,hits
2.05_378.1799m/z,378.1798599,2.054583333,0.17985989999999674,True,True,0.043560353260575765,0.025986297168610013,False, 0um_Ce 250um_Ce Media insource,1.7613731826097416,3.0650343078981424,0.8167006057404516,
2.37_429.2484m/z,429.2484012,2.374533333,0.2484011999999893,True,True,0.09337648692803316,0.08683401516337362,True, 0um_Ce 250um_Ce Media,1.8136078927629482,1.2850532244425985,0.8588625747672002,1
2.01_121.0808n,144.08082819999996,2.0053,0.08082819999998493,True,True,0.04121721573061386,0.04116264016480616,True, 0um_Ce 250um_Ce Media,1.2193904119829126,1.4332869782264632,0.2861601072993383,0
4.11_355.0818m/z,355.0818247,4.110983333,0.08182469999997011,True,True,0.03242292934220002,0.029517391585656975,False, 0um_Ce 250um_Ce insource,2.7331404822167475,3.207800852092616,1.4505596156564708,
2.65_377.1471m/z,377.1471475,2.6526,0.14714750000001686,True,True,0.05337686671354885,0.04540263196655602,True, 0um_Ce 250um_Ce Media,0.1348068829839968,3.2787359798657776,-2.8910339352120293,2
1.46_276.1451m/z,276.1451351,1.4645166669999998,0.1451351000000045,True,True,0.02880556933091593,0.026722175934470214,True, 0um_Ce 250um_Ce Media,0.5917297332128274,2.544383318565622,-0.7569897054932659,0
2.06_281.1510m/z,281.15099239999995,2.0617333330000003,0.15099239999995007,True,True,0.09150560886803856,0.06880300242975837,False, 0um_Ce 250um_Ce Media insource,2.2765735236349265,2.122915928291423,1.186864053018715,
2.65_520.8740m/z,520.8739833000002,2.6526,0.8739833000000772,True,True,0.4968628068198475,0.1278552481398756,False, 0um_Ce Media cv insource,0.01,1.4186241154891024,-6.6438561897747235,
2.68_725.3339m/z,725.3339419,2.681166667,0.33394190000001345,True,True,0.7605151515798316,0.4961446976361116,False, 0um_Ce cv insource,0.01,1.21947714874899,-6.6438561897747235,
2.44_771.8092m/z,771.8091892000001,2.439083333,0.8091892000001053,True,True,0.5421080958242167,0.09369683184844428,True, 0um_Ce 250um_Ce cv,0.8443655461564057,0.19367942072963407,-0.24406038333090474,
0.81_210.4740m/z,210.4739822,0.809916667,0.4739821999999663,False,True,,,True, relfil,,,,
2.50_472.2693m/z,472.2693203,2.50335,0.2693202999999471,True,True,0.25660672093489384,0.13324673558247074,True, 250um_Ce Media,3.0612934391422164,1.4737352689649192,1.61414134048886,6
4.11_365.0662m/z,365.0661657,4.110983333,0.06616569999994226,True,True,0.03449162653127174,0.031931233844115184,False, 0um_Ce 250um_Ce insource,3.9133125611876967,3.2880974011957163,1.9683903447050484,
2.85_745.8468m/z,745.8468212,2.85215,0.8468212000000221,True,True,0.0902086776833969,0.08206359808447164,False, 0um_Ce 250um_Ce insource,17.946949337344307,3.836853579024426,4.1656667272407315,
2.55_533.1867m/z,533.1866993,2.552633333,0.18669929999998647,True,True,0.2294231370211013,0.14585684043682276,False, 0um_Ce 250um_Ce insource,0.021834965780982558,1.3088611068239004,-5.517215919597498,
2.59_346.1987m/z,346.1987083,2.588333333,0.19870830000002115,True,True,0.054006228613130064,0.044036792017360514,False, 0um_Ce 250um_Ce Media insource,1.1758121719160413,0.4326678764932285,0.23365761775282975,
0.85_357.1340m/z,357.1339593,0.85275,0.133959300000015,True,True,0.13121183355016988,0.06884821950177053,False, 0um_Ce Media insource,0.3219743162349717,1.646785048647437,-1.63498248517568,
2.00_118.0661m/z,118.0660868,1.998166667,0.06608680000000787,True,True,0.029949473436592274,0.024315887593056057,False, Media insource,0.8317091576828527,0.4499079475315308,-0.2658489777288863,
3.46_485.1060m/z,485.1060419,3.456583333,0.1060418999999797,True,True,0.03314950898295459,0.02929599360232863,True, 0um_Ce 250um_Ce,1.0052500644007554,0.024143241649833728,0.00755442856368746,3
0.77_990.3264n,1013.316409,0.767066667,0.3164090000000215,True,True,0.04872439705270301,0.044476283106455364,False, 0um_Ce 250um_Ce Media insource,1.1678268774567864,0.4540983508831962,0.22382642015414814,
3.14_211.1447m/z,211.1446606,3.143783333,0.1446606000000088,True,True,0.024018921894180496,0.02310218052328624,True, 0um_Ce 250um_Ce Media,0.9630467224194059,0.4761435106322007,-0.05432230245971211,3
2.50_543.5018m/z,543.5018117999998,2.50335,0.5018117999999276,True,True,0.2281171121782081,0.16079540383583027,False, 0um_Ce 250um_Ce insource,0.2847574134086397,1.1182458217928073,-1.8121946931693984,
2.15_189.1242m/z,189.1242445,2.147433333,0.1242445000000032,True,True,0.4438885809605321,0.01779188035239708,False, Media cv insource,0.01,,-6.6438561897747235,
0.80_875.2514m/z,875.2514369999999,0.802766667,0.2514369999998962,True,True,0.03974834437673394,0.04194819368295509,True, 0um_Ce 250um_Ce Media,1.0808776942171028,0.9814877789543341,0.11220328539531801,0
4.62_383.0768m/z,383.0767542,4.623133333,0.07675419999998212,True,True,0.026033957698077047,0.021834448855733928,False, 0um_Ce 250um_Ce insource,2.0737527418544417,2.1848747052237028,1.0522438886710437,
3.46_292.0661m/z,292.0661095000001,3.456583333,0.06610950000003868,True,True,0.02526305365485421,0.02267791875800386,False, 0um_Ce 250um_Ce insource,0.7872043402082544,1.6707217199769884,-0.34518991996775084,
2.30_223.1085m/z,223.1084853,2.303833333,0.10848530000001233,True,True,0.0449399129230284,0.030835248017322674,False, 0um_Ce 250um_Ce Media insource,0.4245585468112559,2.5432956111218417,-1.2359645791064642,
2.12_425.2119m/z,425.2118978,2.11885,0.2118978000000311,True,True,0.058298290966973525,0.05016297385830465,True, 0um_Ce 250um_Ce Media,1.119020779646864,0.3643646091529393,0.16223682667635872,3
2.21_358.2002m/z,358.20018,2.211,0.20017999999998887,True,True,0.09942690378871397,0.0356497310536696,True, 0um_Ce 250um_Ce Media,2.018878714197622,1.745855327628718,1.013554242179291,3
0.80_574.1786m/z,574.1785866,0.7956333329999999,0.17858660000001692,True,True,0.04306180330868238,0.034130391645681005,False, 0um_Ce 250um_Ce Media insource,0.16391120351319788,2.351842022332777,-2.609013627267987,
2.24_438.2195m/z,438.2195363,2.239566667,0.21953630000001567,True,True,0.10797984341935576,0.09639261871596601,False, 0um_Ce 250um_Ce Media insource,4.4024901364766285,2.059801990473592,2.1383197717856843,
2.96_566.1336m/z,566.1336048,2.958566667,0.13360479999994368,True,True,0.032532774064379384,0.02435452801172305,True, 0um_Ce 250um_Ce,3.9580898696510975,3.893229957907885,1.9848043695931132,3
0.68_175.1197m/z,175.11971210000004,0.6820666670000001,0.1197121000000152,True,True,0.6014179554518521,0.7526126825048308,False, Media cv insource,0.4702928406443652,0.3934230808943319,-1.0883687249400076,
1.24_165.0557m/z,165.055699,1.24385,0.05569900000000416,True,True,0.060921635342531075,0.054222228640580926,False, 0um_Ce 250um_Ce Media insource,0.8535936837387413,0.9976259353274594,-0.22837859406770136,
1.29_233.1498m/z,233.14979810000003,1.293833333,0.14979810000002658,True,True,0.7343742384317549,0.6680474419831,False, Media cv insource,2.0149690115359444,0.1798283400124239,1.0107576515337924,
4.12_165.0705m/z,165.0704524,4.118116667,0.07045239999999353,True,True,0.0338432190267547,0.028567951455068363,False, 0um_Ce 250um_Ce insource,4.7689724063782535,3.2161225143113654,2.2536784352178185,
0.84_311.2008m/z,311.2007844,0.838483333,0.200784399999975,True,True,0.06013431294778774,0.05307064363707882,True, 0um_Ce 250um_Ce Media,0.7599991085139465,1.3901746639437589,-0.395930368624906,2
0.81_419.4127m/z,419.4127346,0.809916667,0.4127346000000216,False,True,,,True, relfil,,,,
1.28_247.1297m/z,247.1296761,1.27955,0.1296760999999833,True,True,0.6932251390469965,0.8144619881089175,True, Media cv,1.0237943907613314,0.007598864830088058,0.03392600712177248,
2.63_169.0843m/z,169.0843189,2.631183333,0.08431889999999953,False,True,,,True, relfil,,,,
2.05_180.1025m/z,180.1024738,2.054583333,0.10247380000001273,True,True,0.03143575758615039,0.020797666771626318,True, 0um_Ce 250um_Ce Media,1.3387941831230734,1.7317694633297267,0.4209341878388083,4
1.99_362.1917m/z,362.191714,1.991016667,0.1917139999999904,True,True,0.06156912198558395,0.06832660632876546,True, 0um_Ce 250um_Ce Media,1.6950498525697135,1.5468666358801204,0.7613277046285529,0
0.81_419.3218m/z,419.3218075,0.809916667,0.321807500000034,False,True,,,True, relfil,,,,
2.65_745.8459m/z,745.8458538,2.6526,0.8458537999999862,True,True,0.6485325077548051,0.8660882631670663,False, 0um_Ce cv insource,0.01,1.3442203892792703,-6.6438561897747235,
4.32_890.2263n,891.2335751,4.324616667,0.2335751000000528,True,True,0.039161147926001706,0.019150048219911155,True, 0um_Ce 250um_Ce,2.409311230108813,1.8245161600535915,1.268620770136029,0
0.84_245.1156n,268.104834,0.838483333,0.10483399999998257,True,True,0.18009453232585546,0.2133169947217457,False, 0um_Ce 250um_Ce Media insource,1.1038016479611008,0.15334026239085455,0.14248094456825924,
1.86_301.6718m/z,301.6718114,1.85605,0.6718113999999673,True,True,0.06877811711358812,0.06020386617681823,False, 0um_Ce 250um_Ce Media insource,1.1151346640652964,0.2419127432412985,0.15721794104074133,
2.25_382.1949m/z,382.1948729,2.25385,0.19487290000000712,True,True,0.07993122638865884,0.05230656048637948,False, 0um_Ce 250um_Ce Media insource,1.3550997614572358,1.0418764885697132,0.4383990656467896,
2.82_760.8505m/z,760.8505034,2.823583333,0.8505033999999796,True,True,0.06628334630697917,0.068802256432452,False, 0um_Ce 250um_Ce insource,0.2194297859496108,1.3861814671361232,-2.18816872080946,
3.63_306.1116n,329.100825,3.62725,0.10082499999998618,False,True,,,True, relfil,,,,
2.35_417.2330m/z,417.2329928,2.346683333,0.23299280000003364,True,True,0.13162285304980104,0.10402116246425068,True, 0um_Ce 250um_Ce Media,3.2673354591046566,2.2503863029564264,1.7081145846631431,0
4.45_320.5891m/z,320.5890657,4.4453,0.5890656999999919,True,True,0.03225162918923827,0.02504842342743781,False, 0um_Ce 250um_Ce insource,0.692140222107829,1.2426397802342,-0.5308637488660461,
1.22_269.1613m/z,269.1613043,1.215283333,0.1613042999999834,True,True,0.2653772894207512,0.14330944116108846,False, Media insource,0.7461935003413367,0.34741840425221565,-0.4223783011574347,
3.96_263.5542m/z,263.554195,3.961483333,0.5541949999999929,False,True,,,True, relfil,,,,
8.46_1533.1483m/z,1533.148254,8.457033333,0.1482539999999517,True,True,0.8744495175034614,0.7547093181338218,True, Media cv,0.01,,-6.6438561897747235,
2.07_279.1384m/z,279.1383837,2.068866667,0.13838369999996306,True,True,0.14846647993290096,0.11764059684792465,False, 0um_Ce 250um_Ce Media insource,1.4812317680995937,0.7366286683406518,0.5667973965532235,
4.10_440.5741m/z,440.5740662,4.103833333,0.5740661999999475,True,True,0.02263754580541634,0.02106202786961276,False, 0um_Ce 250um_Ce insource,1.8509123124374045,2.8471209965352338,0.8882365486886071,
3.60_222.0604m/z,222.06035319999995,3.5987,0.06035319999995181,True,True,0.2962784159776421,0.07420770449516965,False, 0um_Ce 250um_Ce insource,14.53794203684212,4.712472644136301,3.8617511534587488,
1.37_226.1555m/z,226.1555122,1.3716833330000002,0.15551220000000401,True,True,0.031063713762073706,0.031057032420775656,True, 0um_Ce 250um_Ce Media,0.931592598573466,1.0758335151910503,-0.1022289173864299,1
0.71_770.8523m/z,770.8522766,0.7099333329999999,0.8522765999999821,True,True,0.03159593228819831,0.0315083885945876,False, 0um_Ce 250um_Ce Media insource,0.9149008703376468,0.9016854985862479,-0.12831265927187424,
0.93_229.0530m/z,229.0529852,0.9306,0.05298519999999485,True,True,0.022317246481167053,0.02104993615029032,False, 0um_Ce 250um_Ce Media insource,1.0250308352271222,0.3633031895879728,0.035667309886946184,
2.08_419.2025n,442.2320415,2.076,0.2320414999999798,True,True,0.10669908716738437,0.07298142090108609,False, 0um_Ce 250um_Ce Media insource,1.7861607225392315,1.9796202939102423,0.8368619030670615,
4.62_577.1483n,578.1556134,4.623133333,0.1556133999999929,True,True,0.02375448526272364,0.02630525709340143,False, 0um_Ce 250um_Ce insource,1.7343655024428577,2.2268192692261244,0.7944079660309094,
2.30_267.1558n,290.1570458,2.303833333,0.1570457999999917,True,True,0.04830399519118327,0.04551791092922733,False, 0um_Ce 250um_Ce Media insource,1.1625537518379436,1.253079671014019,0.21729742221401865,
2.40_380.1988m/z,380.1987865,2.396083333,0.19878650000003967,True,True,0.08470972678074958,0.05040225257803985,False, 0um_Ce 250um_Ce Media insource,1.4895701314759424,1.1400177399719895,0.5748960497040537,
1.64_179.0799m/z,179.0799315,1.642516667,0.0799314999999865,True,True,0.5331781859237188,0.0400125798720477,True, 0um_Ce 250um_Ce cv,1.058412411252387,0.7797110876177258,0.08190188429091104,
2.45_561.2826m/z,561.2825567000001,2.446216667,0.2825567000001001,True,True,0.2601635379630196,0.11252424479482598,True, 250um_Ce Media,5.962151168140771,1.4005634917128007,2.5758329547927206,3
2.51_806.7678m/z,806.7678457999997,2.5104833330000003,0.7678457999999182,True,True,0.1840598398499966,0.16886204674726674,True, 0um_Ce 250um_Ce,0.275785756614221,1.0144031725533034,-1.8583801463482272,0
2.16_365.1929m/z,365.1928723,2.161716667,0.1928723000000332,True,True,0.10456507726185303,0.0606752844757266,False, 0um_Ce 250um_Ce Media insource,1.5555637685848411,1.5798517632114042,0.6374375377430109,
2.16_285.1401m/z,285.1400765,2.161716667,0.1400765000000206,True,True,0.03624209240501089,0.027347673863924143,False, 0um_Ce 250um_Ce Media insource,0.9119661206849315,0.6526639695618415,-0.13294786526458285,
3.86_401.0873m/z,401.08727180000005,3.862216667,0.08727180000005319,True,True,0.0262865129834247,0.0269736006683884,False, 0um_Ce 250um_Ce insource,1.907264259123044,1.4031845656947075,0.9315047486918698,
2.10_276.1702m/z,276.1701648,2.097433333,0.1701648000000091,True,True,0.02800423060695326,0.02722378094828289,False, 0um_Ce 250um_Ce Media insource,0.9477157279652708,0.5803769856329275,-0.07747371441051662,
0.81_210.1997m/z,210.1996841,0.809916667,0.1996841000000132,False,True,,,True, relfil,,,,
2.26_253.1190m/z,253.1189975,2.260983333,0.11899750000000607,True,True,0.1310444823830724,0.09054640352044648,False, Media insource,1.5038950232847157,0.71431650835988,0.5887038657707007,
5.01_1118.0434m/z,1118.043434,5.014483333,0.0434339999999338,True,True,0.04558950186697699,0.04424090415875157,True, 0um_Ce 250um_Ce,0.9217955197231504,0.3589297234339798,-0.11748133924241715,0
3.72_201.5472m/z,201.5471668,3.719383333,0.5471668000000136,True,True,0.02096954990871381,0.023968675360513128,False, 0um_Ce 250um_Ce insource,3.2129772001827717,3.5730417923619378,1.6839107432432014,
2.17_387.2178m/z,387.21779360000005,2.16885,0.21779360000005,True,True,0.10762221741069322,0.11216811984886932,False, 0um_Ce 250um_Ce Media insource,2.110529314340165,1.7037137294024645,1.07760486784546,
0.71_838.8395m/z,838.839514,0.7099333329999999,0.8395140000000083,True,True,0.03188560695469191,0.029423321426969518,False, 0um_Ce 250um_Ce Media insource,0.9173801978077984,1.0015893997963934,-0.12440832855405914,
4.63_763.1863m/z,763.1863205,4.630266667,0.18632049999996525,True,True,0.024183615342915108,0.014355234398118024,False, 250um_Ce insource,100.0,3.99462472738329,6.6438561897747235,
1.20_124.0401m/z,124.0400531,1.200716667,0.0400530999999944,True,True,0.033386288518873736,0.03464652743686725,True, 0um_Ce 250um_Ce Media,1.3584612864978909,2.4478936216666787,0.4419734521455823,0
2.46_403.1782m/z,403.178218,2.4605,0.1782180000000153,True,True,0.0553385420015956,0.06571470425092626,True, 0um_Ce 250um_Ce Media,0.32234524254225755,1.387439198717272,-1.6333214038197474,14
4.15_230.0472m/z,230.0471878,4.153816667,0.04718779999998901,False,True,,,True, relfil,,,,
2.45_724.3261m/z,724.3260962999999,2.45335,0.3260962999999037,True,True,0.6613634108419516,0.16154067732693667,False, 0um_Ce 250um_Ce cv insource,0.9520866051683676,0.03566953061939414,-0.07083528273646053,
2.15_239.0801n,240.0873306,2.154566667,0.08733059999997295,True,True,0.1010336618510848,0.028409695707333458,True, 0um_Ce 250um_Ce Media,0.5053318549917283,2.3840534521231347,-0.9846969677910872,7
2.28_332.1824m/z,332.182406,2.275266667,0.1824060000000145,True,True,0.08146182596834313,0.048825646530293317,False, 0um_Ce 250um_Ce Media insource,1.4723094391008409,0.7517901815322877,0.5580809182289409,
2.14_449.2236m/z,449.2235818,2.140283333,0.22358179999997674,True,True,0.0771049815091374,0.06094424955033149,True, 0um_Ce 250um_Ce Media,1.8798025123845536,2.4658744422776424,0.910581103727841,1
4.15_239.0522m/z,239.0522185,4.146683333,0.05221850000000927,True,True,0.02646385843885309,0.021867696073770697,False, 0um_Ce 250um_Ce insource,1.2817674592908028,2.3408479822906747,0.3581345491966548,
2.60_750.7825m/z,750.7825227000003,2.602616667,0.7825227000000723,True,True,0.4917305464313933,0.07150592510932141,False, 0um_Ce 250um_Ce cv insource,0.5062500341430415,3.4117357675079405,-0.9820779947029944,
0.80_440.1270n,881.2604028999997,0.7956333329999999,0.2604028999999173,True,True,0.043981133810721613,0.040340070486602105,False, 0um_Ce 250um_Ce Media insource,1.2571434280482057,1.4058087782541495,0.3301492568622054,
5.97_395.1132m/z,395.1132048,5.967583332999999,0.11320480000000545,True,True,0.08258053500630681,0.04506440293950681,True, 0um_Ce 250um_Ce,0.12222559381350108,1.390394406518643,-3.0323816804211465,3
3.11_178.0526m/z,178.05260969999995,3.108066667,0.05260969999997656,True,True,0.4024948595371545,0.032040441626460414,False, 0um_Ce 250um_Ce cv insource,2.4017577846080025,4.033628132849439,1.2640906637143243,
1.96_334.1870m/z,334.1870125,1.96245,0.18701249999998024,True,True,0.11306324345141487,0.0851446689224985,False, 0um_Ce 250um_Ce Media insource,0.5335396137526806,1.793357025784775,-0.9063327039822549,
2.09_362.1834m/z,362.1834211,2.090283333,0.1834211000000323,True,True,0.06365953680356398,0.04646114772661784,False, 0um_Ce 250um_Ce Media insource,1.18534250367954,0.9586530430433622,0.2453039848316381,
3.04_211.1447m/z,211.1446734,3.0364,0.14467340000001627,True,True,0.02641816615606576,0.0265252090218208,True, 0um_Ce 250um_Ce Media,0.9825062614289872,0.2188941208510897,-0.025461493313813543,3
2.17_315.1805m/z,315.1804893000001,2.16885,0.18048930000003333,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0542362502824878,0.15914025075936125,0.07619820560696712,
1.41_288.2035m/z,288.2034855,1.414533333,0.20348549999999926,True,True,0.6232408947143332,0.6892955254236965,False, Media cv insource,100.0,0.8016823793749702,6.6438561897747235,
4.11_323.0560m/z,323.0560124,4.110983333,0.056012399999985966,True,True,0.0304398767925801,0.02397533851467521,False, 0um_Ce 250um_Ce insource,4.70768730933855,3.1839963922166743,2.2350184978937384,
0.94_173.5303m/z,173.5303112,0.93775,0.5303111999999999,True,True,0.07531504153840292,0.06909671730923488,True, 0um_Ce 250um_Ce Media,0.999829267996721,0.0008089333540955884,-0.00024633524370489066,0
2.42_465.2309m/z,465.2309355,2.41765,0.2309355000000437,True,True,0.10816798473623404,0.08634419121397252,False, 0um_Ce 250um_Ce Media insource,1.523107936623988,1.2147507411649818,0.6070181835286924,
4.16_748.1998n,749.207063,4.160966667,0.20706299999994826,True,True,0.13721044247176162,0.09362293844128354,True, 0um_Ce 250um_Ce,15.38015199062047,2.3943740791889216,3.9429978553412592,0
1.81_236.6478m/z,236.6477752,1.80605,0.6477751999999839,True,True,0.8087941435279581,0.9373700352167188,True, Media cv,1.0200664613069983,0.006227531114789978,0.028663152465752264,
2.10_371.2221m/z,371.2220598,2.104566667,0.2220598000000109,True,True,0.19157915940100684,0.18524859899159515,False, 0um_Ce 250um_Ce Media insource,1.2779401939449544,0.3172589184277438,0.3538203214821357,
1.98_310.1338m/z,310.13381789999994,1.983883333,0.13381789999993998,True,True,0.03212017280368445,0.032353472959248564,False, 0um_Ce 250um_Ce Media insource,0.6294033101015224,2.087551695994565,-0.6679433289385156,
0.63_174.5051m/z,174.50509250000005,0.632083333,0.5050925000000177,True,True,0.02726772838474871,0.027683212846694102,False, 250um_Ce insource,100.0,2.4675951791584154,6.6438561897747235,
2.28_506.2845m/z,506.2845469,2.275266667,0.2845468999999525,True,True,0.2333212524718812,0.16955137154635913,False, 0um_Ce 250um_Ce Media insource,0.5676492564779444,0.407592303616992,-0.8169283134641491,
2.10_373.2065m/z,373.2064929,2.097433333,0.2064928999999438,True,True,0.08312701456124902,0.08313980611417958,False, 0um_Ce 250um_Ce Media insource,1.2905802245559819,0.7636288773217571,0.368019824478546,
3.40_1801.3592m/z,1801.359152,3.39945,0.3591519999999946,True,True,0.07215059656045826,0.06265825936905542,True, 0um_Ce 250um_Ce,2.3900200960215705,2.486058855050695,1.2570227488791503,0
2.40_530.2676m/z,530.267556,2.396083333,0.2675560000000132,True,True,0.16985569514972726,0.1736544975428129,False, 0um_Ce 250um_Ce Media insource,3.2038062073108096,1.8833978986219304,1.6797868842612131,
1.83_351.1851m/z,351.1851251,1.834616667,0.18512509999999333,True,True,0.16399630131344828,0.19727848897362985,False, 0um_Ce 250um_Ce Media insource,1.3496538670369058,0.3721935127959816,0.4325894603594457,
0.77_846.2824n,869.2740707,0.767066667,0.2740707000000384,True,True,0.0937193230499146,0.04908350680347962,True, 0um_Ce 250um_Ce Media,0.07828998147103915,2.040274816165007,-3.6750284877093167,0
4.11_337.0716m/z,337.0715916000001,4.110983333,0.0715916000000334,True,True,0.035308926713726346,0.028548513548978763,False, 0um_Ce 250um_Ce insource,4.0423748185503365,3.1420234278260644,2.0152030980148457,
2.44_520.2023m/z,520.2023308,2.439083333,0.20233080000002696,True,True,0.12370702799300398,0.0664659064380034,False, 0um_Ce 250um_Ce Media insource,1.085218931864325,0.06884032923820657,0.11798612105948594,
3.42_270.0523m/z,270.052299,3.420866667,0.05229900000000498,True,True,0.04523666591853343,0.052785725011629744,False, 0um_Ce 250um_Ce insource,2.5833201444116094,3.1141760739986744,1.3692264441274464,
1.47_456.2084m/z,456.2084029,1.4716666669999998,0.20840290000001005,True,True,0.04158520258902229,0.03294809652271572,True, 0um_Ce 250um_Ce Media,0.8533421017838065,1.854676850644004,-0.2288038661189035,0
2.35_410.1989m/z,410.1988916,2.346683333,0.19889160000002448,True,True,0.0962211197652038,0.06603138345340258,False, 0um_Ce 250um_Ce Media insource,1.5925968213279085,1.2399372185345199,0.6713810832530245,
2.12_578.2912m/z,578.2912421,2.11885,0.29124209999997674,True,True,0.09143101009328344,0.07385045266913384,True, 0um_Ce 250um_Ce Media,1.2727334528317231,0.3609189802527504,0.3479303088366177,0
